ID	Task_duration_Pr_Slider	Working_time_Pr_Slider	mouse_dist__Pr_Slider	speed_mean__Pr_Slider	speed_sd__Pr_Slider	pos_accel_mean_Pr_Slider	pos_accel_sd_Pr_Slider	neg_accel_mean_Pr_Slider	neg_accel_sd_Pr_Slider	angle_mean__Pr_Slider	angle_sd__Pr_Slider	x_flips__Pr_Slider	y_flips__Pr_Slider	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_Slider	Working_time_Con_Slider	mouse_dist__Con_Slider	speed_mean__Con_Slider	speed_sd__Con_Slider	pos_accel_mean_Con_Slider	pos_accel_sd_Con_Slider	neg_accel_mean_Con_Slider	neg_accel_sd_Con_Slider	angle_mean__Con_Slider	angle_sd__Con_Slider	x_flips__Con_Slider	y_flips__Con_Slider	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
49KpB6ZupuODFl4JjF6zSVHu4VA3	66.345	56.587	10271.398584670233	181.58575439453125	408.5867919921875	2.939042568206787	9.230049133300781	-2.905785322189331	8.676844596862793	4.996505033715313	16.60491142901612	47.0	72.0	1.0	4.0	2.0	3.25	2.5	0.0	55.549	45.807	10161.568409674797	222.3294677734375	440.0205383300781	3.6301796436309814	9.35645580291748	-3.665792465209961	9.461139678955078	7.003819094702763	20.1383405401967	47.0	74.0	1.0	4.0	2.25	3.25	2.5	0.0	0.0	1944.0	2.0	4.0
49XDehZzlIeBy3Kqxw4fKBCx2Kw1	40.912	31.09	9773.698928636937	316.4545593261719	582.0167236328125	3.5506746768951416	8.070823669433594	-3.4307942390441895	7.436751842498779	4.4859204688808	17.397176763797106	21.0	35.0	1.0	3.0	2.25	3.25	2.5	0.0	31.68	23.88	9198.144322070102	388.10736083984375	668.2990112304688	4.829154014587402	9.868356704711914	-4.3110833168029785	8.435840606689453	4.414235269894707	18.37057177535964	19.0	28.0	1.0	3.0	1.5	3.25	2.25	0.0	0.0	1964.0	1.0	3.0
4J9AQBO1JJTy6mHODZQnXVbNHAK2	46.338	38.595	9182.366048887452	238.65798950195312	470.9303894042969	4.953891277313232	12.89102840423584	-4.97420072555542	13.083793640136719	5.478397825288314	15.733255047739293	19.0	19.0	1.0	4.0	2.5	3.25	3.0	1.0	45.199	35.761	9108.848031612542	257.31207275390625	462.6528015136719	5.6638689041137695	14.03001880645752	-5.576202392578125	13.446427345275879	4.290818758277435	15.583221742916349	20.0	28.0	2.0	3.0	2.5	3.25	2.75	1.0	1.0	1942.0	2.0	4.0
4P83FJH6c7Zrhl4OsQV3aMVCgF22	48.745	38.491	11119.71078158834	289.1240539550781	618.7742919921875	5.694643020629883	14.926807403564453	-5.799046516418457	15.352927207946777	5.140456525295699	17.775400210997798	35.0	35.0	1.0	3.0	2.5	3.5	2.75	0.0	48.136	32.263	10184.793013928982	316.39617919921875	662.5941162109375	5.6873884201049805	13.839071273803711	-5.546902179718018	12.9266357421875	4.975934717719779	16.8387246239981	27.0	29.0	1.0	4.0	3.0	3.5	3.0	0.0	1.0	1958.0	2.0	4.0
4RbQRaIruEhWcfZLNydOO34Is1a2	45.281	35.797	9918.679827229958	277.6009216308594	590.031982421875	3.480189085006714	9.000094413757324	-3.349391460418701	8.333815574645996	5.758915804470698	18.499663185108265	26.0	50.0	0.0	4.0	3.0	4.0	3.0	0.0	44.02	35.152	11241.28900437882	321.63916015625	657.5540161132812	4.449705123901367	10.813591957092285	-4.179844379425049	9.712589263916016	6.042291927058614	19.285604832527156	31.0	48.0	0.0	4.0	3.0	3.75	3.0	0.0	0.0	1951.0	2.0	5.0
4TaO3NEwWZVgw4u1YcBb3ydOdQn2	35.898	29.374	9994.928370085336	341.0074768066406	868.4065551757812	7.977285861968994	25.097429275512695	-7.935490608215332	24.831789016723633	4.604051601263065	18.78495948755632	31.0	50.0	1.0	2.0	2.25	2.25	2.75	1.0	42.757	32.879	10743.977354794124	327.21112060546875	895.28173828125	7.97987699508667	26.728479385375977	-8.038007736206055	27.786291122436523	6.444089588861116	21.701065934459127	45.0	52.0	2.0	2.0	2.0	1.5	2.5	3.0	1.0	1962.0	1.0	5.0
4UCxwZHR5SfJyAiXyiIFBblJ8ZF2	34.192	26.602	10938.820565183945	413.40972900390625	755.3739013671875	7.7526397705078125	19.083118438720703	-7.948507308959961	17.924564361572266	5.880479571019092	19.20709945576357	23.0	60.0	2.0	2.0	2.25	2.75	1.75	2.0	34.703	27.314	11389.49541844906	417.886474609375	802.9332275390625	7.531248092651367	16.941015243530273	-7.629532337188721	18.018037796020508	7.325115602794845	21.44736596684227	40.0	64.0	2.0	2.0	2.0	3.0	1.5	0.0	1.0	1973.0	2.0	4.0
4g0hQogAkLUJfPxpIn3MbK6PzMF2	23.516	19.226	9370.234236449298	490.33148193359375	896.629150390625	7.085522651672363	13.932540893554688	-6.033695697784424	11.735044479370117	5.44920145279395	22.50986938247135	23.0	34.0	1.0	2.0	1.5	2.75	1.75	0.0	25.364	20.066	9310.78001766375	467.0569152832031	854.0460205078125	6.499622344970703	15.01695442199707	-5.725037097930908	10.805144309997559	5.223789345119173	23.508492426546574	23.0	36.0	1.0	0.0	0.5	1.25	1.5	2.0	0.0	1987.0	2.0	4.0
4hQjxllvSxdzQy0Hbz3yopoZu1i2	34.658	28.06	9489.48086971289	338.66815185546875	685.6240234375	6.061069488525391	16.330900192260742	-5.621133327484131	15.062715530395508	6.842367472229557	20.61907064961823	25.0	61.0	2.0	2.0	2.25	3.0	2.0	1.0	31.256	25.149	9695.771368232618	386.3626708984375	833.7611083984375	6.169222354888916	16.530834197998047	-5.842716693878174	14.981143951416016	7.612247741310005	19.18256522634885	21.0	41.0	2.0	1.0	1.25	2.25	1.75	2.0	0.0	1972.0	1.0	5.0
4kQ13rpE3oSp0OhQ7i05qq1Waq63	32.707	26.544	9587.778346113282	364.8317565917969	771.1543579101562	5.429285049438477	14.784377098083496	-5.3902459144592285	14.45543098449707	6.362064197182582	21.984878468425677	29.0	37.0	1.0	2.0	1.5	2.5	1.25	1.0	31.773	22.892	9517.370340074216	421.30902099609375	876.1419677734375	5.568164825439453	15.010083198547363	-5.425198554992676	12.856134414672852	5.988314763455759	20.27666599439837	22.0	34.0	1.0	3.0	1.5	2.25	1.5	1.0	0.0	1964.0	1.0	4.0
4kbokk5nj3XwC4C5FrwPWAIvf5r2	41.837	34.854	9683.742330722249	280.32257080078125	621.7640380859375	4.734224319458008	14.238215446472168	-4.4327712059021	11.862804412841797	3.554143286474676	16.548405169295023	20.0	30.0	0.0	4.0	3.0	4.0	2.75	0.0	36.336	29.336	9571.954760560217	328.763671875	655.3950805664062	5.1812028884887695	14.171162605285645	-4.918330669403076	12.482495307922363	4.3233255006967175	15.751931743212293	20.0	27.0	0.0	4.0	3.0	4.0	2.75	0.0	1.0	1963.0	1.0	6.0
4qqj5yNpEyU67RxM4LwAcL3ZYxy2	40.907	33.127	9909.366720193218	301.3797912597656	653.7098999023438	5.500560760498047	21.92860984802246	-5.271793365478516	19.135976791381836	3.6990121280156467	16.91248330166023	19.0	29.0	1.0	3.0	2.5	3.0	2.25	1.0	31.975	26.162	9228.81875828714	356.876220703125	551.3895874023438	5.591781139373779	12.078662872314453	-5.042551517486572	9.75186538696289	4.681074509464865	18.423108820630528	19.0	25.0	1.0	3.0	2.5	3.0	2.25	2.0	0.0	1972.0	2.0	5.0
4rrO0oYiVyUoxiql4O3xqRZ7EO92	42.451	35.442	10970.309195771293	310.8176574707031	684.8937377929688	6.439334392547607	18.935523986816406	-6.294905662536621	16.816864013671875	6.368615898549961	20.300522205730367	33.0	54.0	2.0	2.0	1.75	2.0	1.75	2.0	54.853	27.384	10739.473653559371	393.1712646484375	714.1246337890625	7.639989852905273	17.06509017944336	-7.235395431518555	17.301515579223633	6.785835966125717	20.081879741090155	21.0	51.0	2.0	2.0	1.5	1.25	1.75	2.0	0.0	1971.0	1.0	3.0
4x8rbqGKI8dsRdmreeTbqlAMmde2	31.582	23.667	9268.476446329874	397.87408447265625	632.9633178710938	5.5168914794921875	10.22380542755127	-5.028782844543457	11.074169158935547	5.657081615009144	20.388036065640687	20.0	34.0	1.0	2.0	1.5	2.25	2.0	0.0	31.349	22.288	9724.906764289923	436.58392333984375	710.7616577148438	6.392404079437256	15.555183410644531	-5.803589820861816	11.267481803894043	5.9450630896147665	21.823094895226586	25.0	35.0	3.0	3.0	2.0	2.5	2.5	0.0	0.0	1991.0	1.0	3.0
4z0cZSSRjxZued1aqznVWV2IUMu2	36.467	27.608	9290.875127038527	337.91143798828125	561.7848510742188	5.05447244644165	11.824471473693848	-4.663762092590332	10.87586784362793	5.556019676884395	18.125241418327036	21.0	39.0	0.0	3.0	2.25	3.5	2.5	0.0	44.282	25.374	9372.788083246243	371.05255126953125	612.74072265625	5.2716755867004395	12.727686882019043	-4.613432884216309	10.268786430358887	5.834769970198617	19.540794095054014	21.0	27.0	0.0	3.0	2.25	3.5	2.5	0.0	1.0	1965.0	2.0	3.0
4zMb6XkjBiXT8JBlhzKL4NdGPlW2	47.032	38.978	10528.00390912572	270.6775817871094	656.0869750976562	3.9982900619506836	12.40277099609375	-3.9077415466308594	11.453380584716797	6.753081945498061	20.712038413239092	45.0	76.0	1.0	2.0	2.25	3.75	3.0	0.0	54.188	36.873	11221.068941979996	304.46533203125	727.3743286132812	5.012113571166992	14.956472396850586	-4.836551666259766	15.095755577087402	7.29406246137232	20.563087562098072	44.0	83.0	1.0	2.0	2.5	3.75	3.0	0.0	0.0	1958.0	1.0	5.0
52QF7msWW0Y3EiFVL11deUD7fcn2	30.832	25.225	9504.65731541819	378.5207824707031	655.836181640625	4.996890068054199	10.823003768920898	-4.828593730926514	10.198382377624512	4.488021303461967	18.32899293001136	23.0	30.0	2.0	3.0	1.75	2.25	1.5	1.0	31.061	25.017	9429.596346541974	377.1084289550781	690.8361206054688	5.395463943481445	15.278046607971191	-4.918564319610596	11.924663543701172	4.997793609094644	18.727839718060853	21.0	26.0	1.0	2.0	1.25	1.5	1.5	2.0	0.0	1997.0	2.0	4.0
5Bz0tD3fK4PJkqCusRwoqOu1O0E2	31.369	25.663	9524.07900683991	372.8353576660156	698.7471313476562	7.189019203186035	18.608339309692383	-7.214385032653809	16.968900680541992	6.1568577919400616	21.01717441319995	29.0	33.0	0.0	3.0	2.75	3.25	2.5	0.0	31.365	26.127	9462.606924403499	363.5968017578125	673.98486328125	6.2373480796813965	14.043106079101562	-5.879796981811523	13.232292175292969	6.895086590960446	21.835771910834318	26.0	32.0	1.0	3.0	2.25	3.5	1.75	1.0	1.0	1979.0	2.0	5.0
5CH0a6x8yGQe3xlDT0g7saI72C42	51.178	42.6	9648.682993679744	227.53643798828125	449.2621154785156	4.17099142074585	12.295968055725098	-3.906484842300415	11.58263874053955	4.162225710301117	15.228729765794228	23.0	41.0	2.0	3.0	2.75	3.0	2.0	1.0	46.839	36.858	9358.719970488102	255.59799194335938	443.0118103027344	4.181186676025391	10.4072265625	-3.870241641998291	9.867429733276367	3.505818254662415	13.630548028904094	20.0	45.0	3.0	4.0	2.5	2.5	2.5	3.0	0.0	1971.0	2.0	5.0
5CWMoJb3LBPNXjNkCpUCg1aiq163	29.637	24.561	9441.28514330546	387.81207275390625	693.461669921875	6.334576606750488	15.858552932739258	-5.817749500274658	14.669181823730469	5.801750361127109	19.36079857956965	23.0	70.0	2.0	3.0	1.5	1.5	2.75	2.0	29.204	22.43	9493.286336861971	424.47064208984375	849.127685546875	7.204763412475586	16.95448112487793	-6.921603202819824	15.966531753540039	6.2038509563151125	19.535161644918162	19.0	67.0	2.0	2.0	1.5	1.75	2.25	2.0	0.0	1975.0	1.0	5.0
5FTfBsNdHJU19P6IlKPBzwrs5sq2	30.176	24.446	9592.279094738496	397.9373474121094	916.8121948242188	6.495303153991699	21.84532356262207	-5.894747257232666	13.62018871307373	5.331728786600251	18.17106675281078	20.0	30.0	1.0	2.0	1.5	2.0	2.5	1.0	30.677	22.997	9350.059064667244	407.9432373046875	822.58447265625	6.306248664855957	15.5620756149292	-5.675985813140869	12.26997184753418	5.889731188839784	16.5868135362172	19.0	28.0	1.0	2.0	1.5	2.25	2.5	1.0	0.0	1983.0	1.0	2.0
5MWzqu0lvfOB2Nt2JWURL5tiCSZ2	50.846	41.987	10106.399462299074	240.71453857421875	535.5092163085938	3.8465938568115234	11.36333179473877	-3.7545926570892334	10.568052291870117	4.861830048887701	15.98009030054342	23.0	49.0	0.0	4.0	2.75	3.75	2.5	0.0	48.486	35.28	9365.572932957599	265.5770263671875	541.1128540039062	4.11138916015625	11.306897163391113	-4.033135890960693	10.061182022094727	3.950004321122106	16.300225766493185	23.0	30.0	0.0	4.0	3.0	3.75	3.0	0.0	1.0	1950.0	2.0	2.0
5Pf7eIR0lRZIOChCbksb7YmUill1	36.538	28.04	10003.760192633265	356.83111572265625	592.9458618164062	5.0773091316223145	11.190402030944824	-4.902825832366943	9.729621887207031	7.95882009789711	19.537525380437547	29.0	61.0	3.0	2.0	1.75	1.75	1.75	2.0	39.482	31.667	10046.699490076222	322.63006591796875	603.9462890625	4.323147296905518	11.062509536743164	-4.295405864715576	9.92159366607666	6.1765693817962415	18.6283255817405	32.0	49.0	2.0	2.0	1.75	1.0	1.5	2.0	1.0	1973.0	1.0	3.0
5RdjD0OZbMYMIXLVCWzWcOwxDfT2	37.976	30.838	10221.69644696938	332.41290283203125	855.049560546875	7.210445404052734	19.752182006835938	-7.463931560516357	21.407033920288086	11.69218876581716	29.477386196423844	54.0	83.0	2.0	3.0	2.0	2.25	1.75	1.0	32.786	26.807	10373.122107987185	386.984619140625	1036.988037109375	7.436102390289307	19.961538314819336	-7.41659688949585	20.92028045654297	9.870639119851328	24.84774722663891	32.0	55.0	1.0	3.0	2.25	2.75	2.0	1.0	1.0	1987.0	2.0	5.0
5ScJnvKYFge4YTnDZnuVfLkAQ8q2	35.034	28.813	10331.877037290391	360.435302734375	813.8279418945312	5.276941776275635	15.649642944335938	-5.272124767303467	12.38525104522705	6.257587861131651	19.618409864149413	28.0	31.0	2.0	2.0	2.25	3.0	1.25	1.0	41.15	32.819	10276.598585885818	313.406494140625	735.56494140625	5.5278520584106445	15.890050888061523	-5.33843469619751	15.516292572021484	6.8837728106394875	18.430846678674314	21.0	74.0	2.0	2.0	1.75	1.75	1.75	2.0	1.0	1981.0	2.0	4.0
5T5PIC1JP0OKbn1QEaSacFm74kl1	37.8	30.311	9633.935581243619	321.6136169433594	625.0452270507812	5.100244522094727	12.1907958984375	-4.782748222351074	11.335990905761719	4.316622153052857	19.222576874128404	23.0	20.0	0.0	4.0	2.0	2.25	2.75	1.0	41.727	28.426	9666.452910660133	344.0631103515625	598.879638671875	5.384288311004639	11.855646133422852	-5.055720806121826	11.377522468566895	5.136118459781911	18.96716138611099	19.0	36.0	2.0	3.0	1.5	2.0	2.5	2.0	0.0	1952.0	2.0	5.0
5XGY6qcKxcU8mWGwnuCTohHHFpC3	37.195	29.195	9358.218816569959	321.9201354980469	509.3531799316406	4.3470892906188965	9.578889846801758	-4.123153209686279	8.52734375	4.627454581060019	18.965868526029617	25.0	32.0	2.0	2.0	1.75	2.25	1.75	2.0	32.879	26.25	9239.8464379097	354.01708984375	463.2164611816406	4.1105732917785645	7.4885430335998535	-3.9836103916168213	7.302722454071045	4.037474914880407	18.09797630702834	19.0	25.0	2.0	3.0	1.75	2.25	1.75	2.0	1.0	1972.0	2.0	5.0
5bv9MNZL0Bg11I5FeBKo9KHxb7y1	62.496	45.899	11573.860959903584	252.4012908935547	583.4469604492188	4.130568981170654	13.247669219970703	-4.136826038360596	13.39286994934082	11.21418002055916	28.564680112748775	112.0	88.0	1.0	4.0	1.5	1.75	2.5	2.0	70.791	52.906	18086.01820833955	344.2005310058594	799.3406372070312	6.287071704864502	24.76547622680664	-6.190036773681641	23.70518684387207	9.609792736810665	25.562106577896543	102.0	97.0	1.0	2.0	1.5	1.75	1.75	2.0	1.0	1960.0	1.0	3.0
5ehDYDTgIicewWwg6CW2j80SQxt2	45.583	36.783	9902.104745836183	271.7745361328125	502.82916259765625	4.154434680938721	10.154414176940918	-3.9525632858276367	10.990375518798828	4.614017820417112	18.54963001472583	30.0	28.0	0.0	4.0	1.5	2.75	2.5	0.0	51.243	36.223	10277.614173756534	284.4226989746094	441.29302978515625	3.966123104095459	8.4721040725708	-3.7418718338012695	7.653635025024414	3.6057830870211585	16.723729988049392	25.0	33.0	0.0	4.0	2.25	3.25	2.5	0.0	1.0	1959.0	1.0	3.0
5g8VaCeNjiMqILFpexVfU8lWWV32	50.74	40.905	10040.531913149272	245.6399383544922	513.4745483398438	3.094360589981079	8.945525169372559	-3.024387836456299	8.468660354614258	6.787083575216865	18.305113410601308	30.0	81.0	1.0	2.0	1.5	1.75	1.25	1.0	53.035	44.818	12233.083720925919	274.1307067871094	479.0697937011719	3.8482179641723633	8.953543663024902	-3.77577805519104	8.144192695617676	8.749679674864712	20.542187910165993	40.0	107.0	1.0	2.0	1.75	2.25	1.25	4.0	1.0	1942.0	2.0	5.0
5m9RzLQ0mcM9NNCPXgkZOHJ7HOF2	33.007	26.184	9580.896650493021	366.0323791503906	818.8365478515625	6.408280372619629	16.48853302001953	-6.249458312988281	13.978860855102539	6.518519027097471	21.02781327060206	27.0	25.0	1.0	3.0	2.25	3.5	2.25	0.0	40.103	28.511	9702.896865998762	341.350830078125	764.139404296875	6.024533748626709	15.357104301452637	-5.738352298736572	13.645572662353516	5.587739412744349	19.691360569814204	28.0	34.0	1.0	3.0	2.25	3.5	2.25	0.0	0.0	1971.0	1.0	5.0
5qKcJPxOenb6ePBMNR5l1kwTTiP2	37.12	29.417	9578.889959110194	326.6458740234375	622.9524536132812	4.343899726867676	10.519279479980469	-4.525060653686523	11.467374801635742	5.940374437481866	18.853419018121112	23.0	58.0	0.0	3.0	2.25	3.5	2.25	1.0	33.925	26.772	9911.389802823827	374.5801086425781	774.7960815429688	5.965404033660889	15.48118782043457	-5.887294292449951	15.409297943115234	8.468040844953912	22.304379926621024	34.0	65.0	1.0	3.0	2.25	2.75	3.0	2.0	1.0	1954.0	2.0	6.0
5qkDQVy1RVNw8eV9agkd6Xh7WV43	43.308	35.743	9867.010765654546	281.1114196777344	703.1345825195312	7.207373142242432	23.73745346069336	-6.817002773284912	20.20523452758789	4.793694060352409	16.27029705340112	27.0	80.0	2.0	2.0	0.75	0.75	0.75	3.0	45.716	35.6	9865.700575493429	280.355224609375	786.2598266601562	6.917828559875488	25.52109146118164	-6.913263320922852	22.66368865966797	6.0231216461798285	19.387288366170647	33.0	68.0	3.0	1.0	0.5	0.5	1.5	3.0	1.0	1954.0	2.0	3.0
5tC0pJTjBWOlf4zOkQA0us0AItV2	27.304	21.487	9281.911728199642	437.3103332519531	879.2233276367188	8.30636215209961	19.762863159179688	-7.614208698272705	17.472944259643555	6.450620819960138	22.726297499757802	21.0	60.0	1.0	3.0	2.75	3.75	2.25	0.0	25.817	19.315	9417.407153055765	487.8221740722656	862.801025390625	8.53206729888916	16.83402442932129	-7.695540904998779	15.710701942443848	6.822629101986706	22.668175804033698	19.0	61.0	2.0	2.0	2.0	2.25	2.25	1.0	0.0	1990.0	2.0	4.0
5vVjJagX5PUALriRaFmLmLyoSt52	43.864	36.6	10800.699386719722	297.2942199707031	507.70245361328125	4.030725002288818	8.599682807922363	-3.9588258266448975	8.31911849975586	4.82613592341406	16.880729946745056	25.0	49.0	3.0	2.0	1.75	2.75	2.5	0.0	46.697	37.666	11026.057109183397	294.3814697265625	544.7862548828125	3.7927777767181396	9.251325607299805	-3.5471510887145996	8.664774894714355	4.575153918449657	15.95066378382276	26.0	38.0	2.0	3.0	1.5	1.25	2.75	2.0	1.0	1946.0	2.0	5.0
5xBZctQJDpbWt8UCuO7pyQ3wWJ93	24.96	19.825	9163.869655088365	464.5815124511719	888.56640625	7.484294891357422	19.219379425048828	-6.708197116851807	15.986013412475586	4.857864002258942	20.20893072761905	20.0	19.0	1.0	2.0	1.75	2.0	1.75	1.0	25.113	20.025	9265.592435500235	464.79022216796875	837.97119140625	7.115111827850342	14.769535064697266	-6.305233001708984	13.813787460327148	5.88666726049856	18.93639655707573	19.0	21.0	1.0	2.0	2.0	2.5	1.5	2.0	0.0	1983.0	2.0	5.0
64BLpsnDkmb35Zzwf6V5ro01niC2	28.079	22.402	9101.622848084187	408.60260009765625	711.7586059570312	5.525298118591309	11.559711456298828	-5.142603397369385	10.852898597717285	5.406447466812034	20.74178117199342	19.0	48.0	0.0	4.0	2.75	4.0	3.0	0.0	25.674	20.681	9216.783638471501	447.85150146484375	809.9021606445312	7.113739490509033	15.902709007263184	-6.320234298706055	13.163251876831055	7.594977177131555	23.564935124478758	27.0	64.0	0.0	4.0	2.75	4.0	3.0	1.0	1.0	1982.0	2.0	4.0
64MQRlOFM8dvv26Xwa8XABwHVRP2	38.216	30.289	9652.538193680835	319.3561096191406	747.2933349609375	4.627091407775879	14.451115608215332	-4.493711948394775	13.982855796813965	4.142864835305836	18.381048047267274	30.0	26.0	1.0	3.0	2.0	3.0	2.0	2.0	29.243	22.659	9447.321708312244	418.2081298828125	773.5938720703125	5.473724842071533	13.915865898132324	-5.276791572570801	13.808500289916992	4.89391014082554	20.57272407285685	27.0	25.0	2.0	2.0	2.5	3.0	2.0	2.0	0.0	1981.0	1.0	5.0
6AMqU2Gu2gP6uZ9FZMF6wGvbL5h1	40.557	31.672	9396.420695549483	296.74468994140625	530.7205810546875	4.1953349113464355	9.810808181762695	-3.9852588176727295	8.193930625915527	5.0821378927215655	16.6071042156948	22.0	20.0	0.0	3.0	2.0	2.5	2.25	1.0	43.758	33.81	9537.305653460626	284.10205078125	541.1345825195312	4.449784755706787	10.812999725341797	-4.38408899307251	9.247956275939941	5.66875867891097	18.447655280838166	27.0	37.0	1.0	3.0	2.0	2.75	2.25	1.0	0.0	1960.0	2.0	4.0
6EGIoKe0LVUe8XCQ3NzKj4eSTfu2	43.066	36.706	11801.083100420892	321.77459716796875	684.1886596679688	5.589900970458984	14.909431457519531	-5.70355224609375	14.36062240600586	9.027189055762827	26.33212816325806	75.0	124.0	1.0	1.0	2.0	2.5	2.25	1.0	42.015	32.468	10783.835859769015	333.29736328125	743.25830078125	6.529170036315918	17.433210372924805	-6.723278045654297	17.59276008605957	8.958866719857099	25.92845353723582	68.0	84.0	1.0	2.0	1.0	2.25	2.25	1.0	1.0	1962.0	2.0	4.0
6I3Q881TTDgTQH33BEU1P78rb6J2	31.336	25.727	9845.935405015729	384.306640625	711.7863159179688	5.769630432128906	14.40507698059082	-5.394427299499512	11.836529731750488	5.149726801158994	18.037041957934342	23.0	29.0	1.0	4.0	2.5	3.5	3.0	1.0	31.746	24.88	9660.205213468544	391.02227783203125	743.9783935546875	5.972477912902832	13.262528419494629	-5.637287616729736	11.228747367858887	6.27007832033964	18.49062609404752	24.0	29.0	2.0	4.0	2.25	3.25	2.5	1.0	0.0	1979.0	1.0	5.0
6NYwG1d6MHa3KCwiPXmh9ARKYvE2	39.926	32.34	9453.182383161147	296.29156494140625	573.263916015625	3.661647319793701	8.778958320617676	-3.598412036895752	8.071069717407227	4.346477269599656	16.71199108631701	23.0	29.0	1.0	3.0	2.25	3.25	2.0	1.0	33.194	26.283	9489.727493971262	365.9042663574219	679.340576171875	4.586474895477295	11.415672302246094	-4.235864639282227	11.359936714172363	4.805396602426534	18.319205764242874	20.0	27.0	2.0	3.0	1.75	2.5	1.5	1.0	0.0	1960.0	1.0	3.0
6SJndp0NeZh93PHxYWkXZ5V08Hy1	44.542	36.75	9804.38901201177	266.89501953125	527.4493408203125	4.041242599487305	11.173362731933594	-3.8808133602142334	9.85089111328125	4.985562732496447	16.188874200508785	29.0	32.0	1.0	3.0	2.25	3.5	2.25	0.0	41.692	30.635	9433.03563508322	309.33056640625	608.4739379882812	4.704885482788086	13.327284812927246	-4.312023162841797	11.397336959838867	5.046500241162635	18.27374741867956	25.0	32.0	1.0	3.0	1.75	2.75	2.5	3.0	1.0	1937.0	1.0	3.0
6V1RciE780h7zqm9OsWkgXlzJun2	36.779	28.549	11725.811683316137	411.64862060546875	711.2865600585938	5.144082546234131	10.554348945617676	-5.117886066436768	9.618180274963379	7.5793693879678425	19.05441287823987	37.0	55.0	1.0	4.0	2.75	3.25	2.5	1.0	36.083	29.808	10693.282041296568	360.2251281738281	632.0382690429688	4.547330379486084	8.908740997314453	-4.230015277862549	7.789551734924316	8.108966396138412	20.643557154831612	35.0	53.0	1.0	3.0	2.0	2.75	2.5	1.0	0.0	1964.0	1.0	5.0
6WPibro3KvRPP8WYPU5L84dpTqq2	46.767	39.389	12035.0946623213	305.6531982421875	558.2188720703125	5.161448955535889	15.111682891845703	-5.041659355163574	13.830126762390137	7.367098713587016	19.787202874045956	36.0	47.0	0.0	1.0	2.5	2.5	2.0	1.0	32.203	25.494	9458.590008672581	371.1434326171875	632.439697265625	6.537686824798584	14.066593170166016	-6.07827091217041	13.547377586364746	6.412854512210047	20.035799395014205	19.0	35.0	0.0	1.0	2.0	2.0	2.0	2.0	1.0	1949.0	2.0	2.0
