ID	Task_duration_Pr_DragDrop	Working_time_Pr_DragDrop	mouse_dist__Pr_DragDrop	speed_mean__Pr_DragDrop	speed_sd__Pr_DragDrop	pos_accel_mean_Pr_DragDrop	pos_accel_sd_Pr_DragDrop	neg_accel_mean_Pr_DragDrop	neg_accel_sd_Pr_DragDrop	angle_mean__Pr_DragDrop	angle_sd__Pr_DragDrop	x_flips__Pr_DragDrop	y_flips__Pr_DragDrop	total_dev_ideal_line__Pr_DragDrop	mean_dev_ideal_line__Pr_DragDrop	sd_dev_ideal_line__Pr_DragDrop	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_DragDrop	Working_time_Con_DragDrop	mouse_dist__Con_DragDrop	speed_mean__Con_DragDrop	speed_sd__Con_DragDrop	pos_accel_mean_Con_DragDrop	pos_accel_sd_Con_DragDrop	neg_accel_mean_Con_DragDrop	neg_accel_sd_Con_DragDrop	angle_mean__Con_DragDrop	angle_sd__Con_DragDrop	x_flips__Con_DragDrop	y_flips__Con_DragDrop	total_dev_ideal_line__Con_DragDrop	mean_dev_ideal_line__Con_DragDrop	sd_dev_ideal_line__Con_DragDrop	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
oKnYbePlnmRihkmMUhzIhd9tV5M2	41.922	38.613	11559.02651544342	299.37908935546875	601.2886352539062	4.884145259857178	13.809865951538086	-4.585655212402344	12.144694328308105	6.110690828421265	16.223311749068444	25.0	21.0	8023.012553288437	8.826196428260106	8.886337568260398	0.0	2.0	1.5	2.25	2.0	1.0	50.979	48.326	16424.505870281508	339.9463195800781	580.1430053710938	5.373937606811523	14.336312294006348	-5.256326198577881	12.53770637512207	7.0334632112980415	16.293236280295993	35.0	33.0	10048.116299048386	12.389785818801956	11.210661694597347	1.0	2.0	1.25	1.5	2.5	3.0	0.0	1950.0	2.0	5.0
oKqfE89FNRNxl3gpGnV3k9mkFbo2	44.999	38.84	13958.390445443729	359.4281005859375	909.9449462890625	6.051122188568115	17.468408584594727	-6.037994861602783	20.84373664855957	6.759376498686762	17.71968886174407	34.0	35.0	11684.696019277413	9.688802669384255	13.157878476931337	1.0	1.0	1.75	2.5	2.25	0.0	47.281	44.0	23490.34436692106	533.93212890625	1112.009765625	10.076120376586914	25.764057159423828	-9.819324493408203	28.517576217651367	9.332659765443191	21.52057674723783	57.0	67.0	13933.22684160576	12.666569856005236	17.9045090806975	2.0	1.0	1.25	1.25	2.25	2.0	0.0	1964.0	1.0	4.0
oT533Nvvw9QFRCbJUaX6F0Ck4t02	40.233	36.303	11829.254410426063	325.8747863769531	517.2681274414062	4.128565311431885	9.259476661682129	-4.2988667488098145	9.112971305847168	9.220057290334438	18.159797852342727	34.0	29.0	16159.208553427507	13.094982620281609	16.51244620706127	1.0	2.0	0.5	1.0	2.0	3.0	42.648	36.993	13107.336858079925	354.34814453125	617.4439086914062	5.065905570983887	10.3348388671875	-4.917080402374268	11.07419490814209	8.713487595032625	17.49027801664909	32.0	30.0	7350.59969251365	6.430970859591994	5.852330905839624	2.0	1.0	1.25	2.25	2.0	1.0	1.0	1960.0	1.0	4.0
oVV17zNaFZP9480Wf0c01rOqZU72	41.135	38.7	12674.630163920612	327.6368408203125	561.984619140625	4.13728141784668	8.597023963928223	-4.108221054077148	8.696483612060547	9.469385453941799	21.380822996976597	43.0	45.0	10370.95180406611	7.6821865215304515	9.894909795570312	0.0	4.0	1.75	2.75	1.75	1.0	34.793	31.709	13449.865872654096	424.3529357910156	673.3912963867188	5.835231304168701	10.286919593811035	-5.786733627319336	10.955474853515625	10.084140143347774	21.52471359432111	39.0	45.0	8865.780709758057	9.69997889470247	11.910393234692895	0.0	4.0	1.75	2.5	2.0	1.0	0.0	1942.0	2.0	3.0
ocFNvW4bT7hDbfjONobmOTTq4HB2	48.016	45.296	16600.863108140875	366.58636474609375	534.3460693359375	5.737304210662842	10.656591415405273	-5.502713680267334	9.984000205993652	9.224493723387798	17.268554952479775	37.0	37.0	11497.11489839079	11.194853844586943	10.639912331174937	0.0	2.0	2.25	3.5	2.25	0.0	58.726	53.948	23002.0034729349	426.43682861328125	656.224365234375	7.1417083740234375	13.903312683105469	-6.683726787567139	12.81658935546875	10.279269569053469	17.635180336795884	49.0	51.0	16961.572374565043	17.798082239837402	19.773267295100123	0.0	1.0	2.25	3.25	2.0	0.0	0.0	1959.0	1.0	5.0
ofqgvo0y7XM7jdBfZmD24BlSxcw2	34.287	30.403	13142.23535170958	432.4526062011719	794.96826171875	6.685405254364014	18.413284301757812	-6.243457794189453	14.87739086151123	6.573480306777162	16.518428911439926	23.0	33.0	6927.626724500018	8.847543709450854	7.444007951164816	0.0	4.0	2.5	2.75	2.5	2.0	38.976	36.739	16722.063658365583	455.20794677734375	746.33447265625	6.771976470947266	15.52902603149414	-6.250739097595215	12.079669952392578	7.079937329163021	17.70638364497255	40.0	43.0	7433.913287998172	9.898686135816474	10.131185444312392	0.0	4.0	2.5	2.75	2.75	0.0	1.0	1967.0	2.0	5.0
ogcbWzbxlLNdvn9EsmKgILurc9B2	37.451	35.918	13007.245434428642	362.2179260253906	924.5595092773438	9.722427368164062	32.446537017822266	-8.903965950012207	30.817441940307617	6.240326371112053	16.46094110521416	23.0	26.0	12196.82384267517	13.14312914081376	13.826298290284	2.0	3.0	2.25	3.0	2.25	0.0	40.484	37.964	14180.614997241184	373.6657409667969	834.6617431640625	9.482805252075195	35.3471794128418	-8.590718269348145	26.54375457763672	6.25124187615641	16.60669586652051	28.0	38.0	6894.725100361107	7.6353544854497315	6.419070432347475	2.0	2.0	2.25	3.0	2.0	1.0	1.0	1962.0	2.0	5.0
oj5JzR1zDheWOKfjjjb5KQgYDyO2	34.832	32.282	13593.124857999386	421.1005554199219	724.2885131835938	6.604964256286621	13.798048973083496	-6.210582733154297	14.601365089416504	7.620828826773248	17.751551343863955	30.0	35.0	7896.114790010299	9.21366953326756	11.883766486566827	0.0	3.0	2.25	3.5	2.25	0.0	39.256	37.223	16147.8702453267	433.9075927734375	725.9515991210938	6.729823112487793	14.492368698120117	-6.060413360595703	12.796310424804688	8.722578402867555	18.474978947729888	43.0	41.0	9636.78622534097	9.88388330804202	10.693736527701656	0.0	3.0	2.25	3.5	2.5	0.0	1.0	1968.0	2.0	3.0
oxGnS6jwY7RtGoox9xynxCcHI4m1	26.072	24.342	13905.613368692155	571.5418701171875	1006.6996459960938	11.011911392211914	20.911466598510742	-10.603642463684082	22.723243713378906	10.174810747303772	20.600106423092644	37.0	40.0	9754.362344442603	13.994780981983649	19.229227751778595	2.0	3.0	1.25	1.0	1.25	1.0	30.33	28.789	16966.85267272483	589.4338989257812	1045.530517578125	10.882553100585938	23.27705955505371	-10.297438621520996	22.285785675048828	9.13832829281024	19.60373841856333	40.0	38.0	7352.589117233347	11.140286541262647	10.408715303095839	4.0	0.0	0.75	0.0	1.0	4.0	0.0	1988.0	1.0	5.0
p38i6kI6XKS8rSLpXjxTndOiBq93	31.901	29.747	12112.921647667394	407.2254638671875	712.7574462890625	5.885795593261719	13.890643119812012	-5.5491557121276855	12.790005683898926	6.317230299388983	15.670058640348785	25.0	25.0	13321.370949296412	15.294340929157762	14.336325957126556	1.0	2.0	1.75	2.0	2.25	0.0	49.576	47.36	21455.98321405241	453.0880126953125	785.8950805664062	6.7381792068481445	15.798439025878906	-6.2132568359375	14.450176239013672	6.893493396246157	17.028874589479692	52.0	60.0	10389.63580252721	10.666977209986868	12.384961783136436	1.0	2.0	1.5	1.5	3.0	0.0	0.0	1959.0	1.0	5.0
p7bw5O1Lp0MBEnDYNIFz47UKlzp2	36.247	33.694	15208.750077154702	451.4322204589844	977.3021850585938	9.469522476196289	24.710329055786133	-8.359787940979004	21.17633056640625	10.594313439247573	20.201603282996075	33.0	40.0	12354.364032327625	16.34175136551273	18.27900368609115	1.0	2.0	1.75	1.75	1.5	1.0	36.055	34.121	14800.492466307292	433.90478515625	892.3637084960938	8.77415943145752	22.216407775878906	-7.645199298858643	19.60576820373535	10.209680164311749	20.14605430462148	25.0	42.0	7827.6997317931855	11.15056941850881	15.379792229438374	2.0	2.0	1.25	1.25	1.75	2.0	0.0	1963.0	1.0	2.0
pE5edWLRa4ODj1JNHq5HrJHOz012	94.719	80.816	15984.117630508721	197.81100463867188	459.7514953613281	3.7933831214904785	12.314955711364746	-3.6082799434661865	10.74571418762207	5.702241493440966	15.907781974590378	53.0	63.0	21388.502929542396	14.373993904262363	15.071962230082159	1.0	3.0	1.75	2.25	1.75	1.0	63.802	59.788	12491.545139269183	208.97608947753906	469.8646545410156	4.182380199432373	13.358567237854004	-3.9932918548583984	12.284493446350098	5.315374775536387	15.50881612947034	31.0	37.0	14927.928688752983	12.019266255034609	13.174205056518243	1.0	3.0	1.75	2.5	2.25	2.0	0.0	1965.0	2.0	5.0
pJLd5LoQHTbBSTwzjgWjwIsvXjy2	57.576	53.568	17880.941117441147	333.817626953125	590.0421142578125	4.636528015136719	11.242271423339844	-4.4646406173706055	11.368551254272461	7.088583034888938	15.84884029445379	42.0	48.0	12812.539603556563	11.7762312532689	10.988592225369368	0.0	2.0	2.25	3.25	2.5	0.0	56.128	50.654	18634.0590985169	367.9711608886719	696.3576049804688	5.389111042022705	16.272640228271484	-5.110225677490234	13.724035263061523	7.0006763038730275	16.135676416799026	38.0	41.0	11990.54374432892	12.087241677750926	15.621811681804514	1.0	2.0	2.25	3.5	2.5	0.0	0.0	1952.0	1.0	2.0
pLI6ui6C5gOn4EwORJNq69JrR8A3	46.879	44.276	14503.649692128383	327.655029296875	536.169677734375	9.20495319366455	19.292905807495117	-8.668728828430176	18.50615119934082	6.973819027372874	15.194021083855617	27.0	27.0	7546.968402876087	7.509421296394116	7.19010429058084	0.0	4.0	3.0	3.5	3.0	0.0	42.433	40.22	13771.57517980938	342.4486999511719	606.4938354492188	8.753225326538086	20.1129150390625	-8.477869987487793	19.527671813964844	6.833817986889435	17.408754609405044	34.0	37.0	10956.734194741917	8.814749955544583	11.039365484553544	0.0	4.0	3.0	4.0	3.25	0.0	1.0	1967.0	2.0	2.0
pLIy46zyppMYnTOjUQvQ7qiTVcH2	44.926	41.398	13618.51016583044	329.0687255859375	470.90460205078125	3.1701767444610596	6.7425994873046875	-3.16192626953125	6.286369323730469	9.131284032894838	20.998287933115677	31.0	38.0	9514.14963543786	8.96715328504982	10.650985170831424	2.0	3.0	2.25	2.75	1.0	1.0	54.181	49.026	15341.42471304709	312.9625549316406	450.4157409667969	3.283306121826172	6.91762638092041	-3.2562339305877686	7.235695838928223	8.767338770363825	21.297988233168574	56.0	53.0	10774.743514570815	9.493166092132876	12.089783189270147	2.0	3.0	2.25	2.75	0.75	1.0	1.0	1957.0	1.0	3.0
pOPGEAjuAkNf1qnyJ6S1kE5aSWn1	60.671	58.253	18899.399266664655	324.4810791015625	556.9148559570312	5.184551239013672	13.607616424560547	-4.963798522949219	11.376951217651367	9.208240788066812	18.700360705334756	44.0	39.0	12966.502057718732	13.177339489551557	16.680243415192706	2.0	1.0	1.75	2.75	2.75	0.0	41.98	36.623	12268.249073228648	335.0607604980469	495.7586364746094	5.235076427459717	10.758760452270508	-4.913685321807861	10.22558879852295	9.087870263545135	17.771473046855	30.0	23.0	14300.927114820035	11.440741691856028	14.096063648681096	1.0	2.0	2.25	3.5	2.75	0.0	1.0	1948.0	1.0	3.0
pOV8SsFQ1eggX3DTj3J9WOepnEX2	76.068	73.053	20563.284144104102	281.49603271484375	581.5076904296875	6.306700229644775	16.198457717895508	-5.86669397354126	13.761714935302734	10.506177504879238	23.75071306356001	137.0	128.0	28250.544280915485	13.54942171746546	12.89714405282537	0.0	4.0	3.0	4.0	3.0	0.0	69.564	65.585	18051.025337837353	275.25201416015625	554.6622314453125	5.801209449768066	14.062044143676758	-5.407194137573242	12.539518356323242	7.7095573380318685	18.833958188433765	58.0	56.0	19517.21746874047	11.340626071319273	13.061282743829153	0.0	4.0	3.0	4.0	3.0	0.0	0.0	1949.0	2.0	3.0
pOtZm35HRURYcrPoBffMUo7J3Ei2	33.282	32.178	15460.20219019962	480.5035705566406	691.6881103515625	10.327216148376465	19.31291961669922	-9.84024715423584	19.30397605895996	9.144024408289647	19.777694157200575	41.0	43.0	8599.212839170767	10.69553835717757	10.812985845279844	2.0	3.0	1.75	2.0	2.25	1.0	30.227	28.439	15563.742273314296	547.537109375	855.5548706054688	11.897561073303223	25.326152801513672	-11.226093292236328	23.747159957885742	8.509266609750616	17.683437834260094	25.0	45.0	9315.548514413227	13.540041445368063	15.967434703363235	3.0	3.0	1.5	1.75	2.75	1.0	0.0	1965.0	1.0	4.0
pUD3O4b9wyeX5AmzgvtaiB2cAu63	29.587	27.786	12249.609854751503	440.95068359375	790.9473876953125	7.164775848388672	17.058828353881836	-6.580245018005371	15.558643341064453	7.108300962383647	17.67795758861819	29.0	25.0	9566.785860749875	13.569909022340248	11.984244247165003	2.0	2.0	1.75	2.5	1.75	0.0	38.27	35.705	15101.877462028311	423.02178955078125	824.2723388671875	7.453052043914795	21.271671295166016	-6.377963066101074	15.580483436584473	6.368985388806604	15.778771539272123	29.0	33.0	8169.825561048761	10.74977047506416	11.32874849871536	3.0	2.0	1.5	2.25	2.0	1.0	1.0	1980.0	1.0	3.0
pVhZdtj78bXkFLB3Lp6mxXb7X6j1	27.6	25.759	12741.696404704791	494.72711181640625	772.8841552734375	7.682476997375488	14.344456672668457	-7.121654033660889	15.648053169250488	7.998645592587568	19.62933438473211	29.0	19.0	5407.9895499968625	7.906417470755647	9.173235112361429	0.0	3.0	2.25	3.5	2.5	0.0	27.128	24.875	12463.090272617492	501.1294860839844	757.6112060546875	7.724101543426514	15.726837158203125	-7.1640119552612305	15.998302459716797	8.612486279936954	18.45225907839477	27.0	29.0	5247.834581454026	7.987571661269446	7.993123518883076	0.0	3.0	2.25	3.5	2.5	0.0	0.0	1979.0	1.0	5.0
pbP5nxzZTpTFjtXzXinsOiZ0YC03	47.608	44.109	17437.43850338435	395.40679931640625	698.3053588867188	6.0447611808776855	18.1690731048584	-5.997109889984131	13.607816696166992	7.186970042266789	16.308995142869133	41.0	35.0	11891.758636476723	11.939516703289883	11.639783190542873	0.0	4.0	2.5	2.5	2.75	0.0	35.133	31.161	13890.66970416905	445.85687255859375	752.4142456054688	6.661797523498535	14.872159957885742	-6.415608882904053	13.866628646850586	7.273963790227308	16.907917558676004	31.0	31.0	9555.0447573922	10.882738903635762	10.973838046971593	0.0	4.0	2.25	2.75	2.5	0.0	0.0	1959.0	1.0	3.0
pc3fGTBB70ZlzYJBmI0HiLvv1kC3	41.321	38.783	14492.634739000754	373.76239013671875	664.4347534179688	5.903095722198486	11.626374244689941	-5.8375678062438965	10.751214981079102	13.974318922027942	23.76449560056112	43.0	69.0	13806.35134236845	10.226926920272927	13.07910483149543	3.0	3.0	1.75	2.5	2.5	2.0	34.587	32.471	13871.334929459015	427.3362731933594	623.8479614257812	7.157789707183838	12.097305297851562	-6.851446151733398	11.065319061279297	14.515683397175584	24.66952035760579	48.0	56.0	14075.399645719042	11.838014840806595	15.550133755365156	4.0	3.0	2.0	2.25	2.5	1.0	0.0	1951.0	2.0	5.0
pfScGjNWyWXqXskUtnTSsnoQg362	45.18	43.389	15369.046535896203	354.28875732421875	606.5501708984375	5.593746662139893	11.88886833190918	-5.528191566467285	11.903400421142578	8.61893911295307	17.00727370172746	42.0	38.0	20830.61700839304	16.532235720946858	19.63968611681616	1.0	3.0	2.25	2.75	3.25	0.0	37.094	34.336	13927.491978175867	405.63543701171875	634.79638671875	6.039164066314697	11.756098747253418	-6.007251739501953	12.055997848510742	8.022409952157366	17.693724796910033	31.0	27.0	10981.46471332761	11.379756179614104	13.913223207857031	1.0	2.0	1.75	1.75	2.25	2.0	1.0	1966.0	2.0	3.0
pm0sTi4l37WTtZi9FWQNRsOAvB42	28.005	26.608	11306.194678408605	425.1248474121094	615.0025634765625	6.065786361694336	10.654817581176758	-5.7613749504089355	10.384676933288574	7.738054052681752	16.81539005685398	21.0	23.0	7228.787422503088	8.595466614153494	7.798335387875511	1.0	2.0	2.25	3.0	1.5	1.0	30.054	27.847	11505.184461850928	413.2609558105469	611.6400146484375	5.686341762542725	10.288711547851562	-5.39557409286499	9.536249160766602	7.175514455808317	16.388237315474797	27.0	26.0	8758.110096095897	9.468227130914483	10.56516620335287	2.0	2.0	2.25	2.75	2.25	1.0	0.0	1952.0	2.0	4.0
pqBkGanq0VZg1TgH4ORY0fpRNO62	23.904	21.587	11788.239496581282	546.131103515625	941.0819702148438	9.328390121459961	18.99273681640625	-8.471994400024414	16.698467254638672	8.280785787629009	18.82711638166904	25.0	21.0	6257.947531942563	9.554118369377958	8.1735538540655	0.0	3.0	2.25	3.25	2.25	1.0	29.52	24.797	13384.72917365732	539.815673828125	1062.3807373046875	11.129110336303711	30.644546508789062	-10.357659339904785	28.744503021240234	9.352159305253958	21.64053082003024	44.0	27.0	6959.490658573419	10.371819163298687	12.443174358894733	1.0	3.0	2.25	2.25	2.5	1.0	0.0	1968.0	1.0	3.0
ptXBmRfl0Wa7O6oEuJfaPddj3JI2	30.717	28.987	15235.057604371796	525.7094116210938	936.4137573242188	9.443902015686035	20.543750762939453	-8.803503036499023	20.64728546142578	7.78670858527888	18.543892102661474	35.0	29.0	6463.55233829377	10.162818141971336	9.857938183903292	1.0	3.0	2.0	2.75	1.25	1.0	26.624	24.908	12913.482145362452	518.61376953125	994.1967163085938	10.03126049041748	22.019319534301758	-9.00850772857666	23.805248260498047	7.8480144977003725	17.315691844791136	24.0	28.0	6600.8982183139815	10.477616219546002	10.389348240626035	1.0	3.0	1.75	2.25	1.25	1.0	1.0	1971.0	2.0	5.0
pteb31py5FXzJ1BAjlcbFt8Genm2	34.544	31.665	18354.86648746163	579.9325561523438	893.364013671875	9.47446060180664	17.71904182434082	-9.157276153564453	16.590106964111328	9.432047135624472	20.086191168530657	45.0	41.0	7365.838306704536	11.09312997997671	12.32476238358226	2.0	3.0	2.25	3.0	1.75	2.0	25.408	22.749	13787.786567957108	606.3230590820312	931.5753173828125	10.553884506225586	18.031469345092773	-10.307655334472656	17.830341339111328	10.286212899089001	20.33082899573624	33.0	31.0	7388.937125642169	11.80341393872551	13.831408344740263	2.0	3.0	2.25	3.25	2.0	1.0	1.0	1985.0	1.0	5.0
puWX5a2gfjbxkdK85GRnNaWJke92	39.903	37.376	14705.16415345003	393.5545349121094	712.21435546875	8.86109447479248	19.036542892456055	-8.430009841918945	19.533720016479492	10.289285234064376	21.109331960462384	44.0	34.0	12140.108368505833	11.617328582302232	14.999867845885449	1.0	3.0	2.25	3.5	2.75	0.0	36.742	33.256	13346.850371940964	401.3486633300781	801.0741577148438	9.18877124786377	23.7840518951416	-8.729515075683594	21.256147384643555	11.931062156485714	22.350186023374608	43.0	25.0	14569.403221581302	13.256963804896545	17.240893182177956	2.0	2.0	2.0	2.25	3.0	1.0	1.0	1952.0	2.0	4.0
q36v2m5WHpdrJIUaNWrvZASRB703	46.343	43.588	12196.506807016845	279.89691162109375	572.3623657226562	4.2067036628723145	13.59481430053711	-3.9095680713653564	9.802437782287598	5.162261742500665	15.2697527816329	27.0	37.0	12734.949059583552	11.0546432808885	12.602018649280096	0.0	2.0	2.25	2.75	1.5	0.0	48.216	45.171	18224.29283513451	403.5047302246094	786.0829467773438	6.848049640655518	21.589414596557617	-6.322754383087158	15.840202331542969	5.983037178647904	16.398396864376455	39.0	45.0	10019.645355044671	14.648604320240748	12.196188959644061	1.0	1.0	2.25	3.0	2.0	1.0	1.0	1951.0	2.0	5.0
q8BjG6Tp4MOdOBrHhvDwd4eGXjf1	32.24	31.249	16519.88875124047	528.7210693359375	1070.687744140625	11.497260093688965	29.45567512512207	-10.363211631774902	23.433094024658203	10.592051612606797	20.004054350101807	36.0	37.0	13258.29113657245	16.803917790332637	17.881103049464127	2.0	3.0	2.0	2.5	2.0	3.0	33.168	30.572	15377.781857314256	503.03509521484375	985.7174072265625	11.192133903503418	27.426284790039062	-10.50745677947998	28.012102127075195	10.501200043961843	19.5749325002951	39.0	41.0	11409.561347658877	14.085878206986267	16.663504336486227	2.0	2.0	2.5	2.5	2.0	2.0	1.0	1982.0	1.0	6.0
qChbFXJUDEO3PIRhW71Z6kGtrwi2	32.471	30.353	14262.211234388982	470.0020446777344	798.3980712890625	6.8770751953125	14.012777328491211	-6.645960330963135	13.958578109741211	8.569341637010679	18.778739285386486	27.0	27.0	5785.973661608325	7.287120480615019	7.701232956449436	1.0	3.0	3.0	2.5	3.0	1.0	34.359	30.815	16187.13633587783	525.3858032226562	831.7933959960938	8.840746879577637	17.8770694732666	-8.293283462524414	15.624667167663574	7.753687201928368	18.951578530789387	35.0	33.0	3650.894834652006	4.913721177189779	4.722160092526866	1.0	3.0	3.0	3.0	2.0	0.0	0.0	1967.0	1.0	3.0
qDSZ9OHCuAavMfnRSONUyaMT5MC3	41.084	37.724	14783.431851886402	392.02947998046875	605.8463134765625	7.3707594871521	19.293787002563477	-7.0555901527404785	14.026004791259766	7.964078615279489	17.138975523676173	25.0	29.0	10142.108345172062	10.234216291798246	11.154761200695312	0.0	2.0	2.25	3.25	2.5	0.0	40.424	38.122	12583.139483483352	330.13616943359375	587.5364379882812	6.091055393218994	18.76182746887207	-5.868577480316162	15.837645530700684	7.157954011404731	15.754754814294607	23.0	21.0	11918.530762657707	9.3625536234546	8.630029174188973	0.0	4.0	2.5	3.25	2.25	0.0	0.0	1961.0	1.0	3.0
qF2sicbF5Scsqx24O5bdjOyKbdZ2	29.599	28.416	13235.55923894672	465.87677001953125	757.1702880859375	6.703775882720947	14.785825729370117	-6.230020523071289	13.80888557434082	7.256987938769451	17.442022226868062	31.0	25.0	7504.338219370598	9.107206576906066	9.72795164572461	0.0	3.0	2.25	3.25	2.5	0.0	27.555	25.207	11487.762319271551	455.8636169433594	664.6015014648438	5.928890228271484	10.740644454956055	-5.409712791442871	10.085341453552246	6.8262679684515915	14.514990076984628	21.0	17.0	9092.209545179694	10.13624252528394	11.67242248887655	0.0	3.0	2.25	3.5	2.25	0.0	0.0	1996.0	1.0	5.0
qFahzSVRmmaU7VTOTnr2dPRy1tr2	33.795	30.994	11418.259095925412	368.44976806640625	621.6460571289062	5.698709964752197	12.831533432006836	-5.255435466766357	11.30831527709961	7.117077223167924	17.83689871938858	18.0	22.0	8266.064662482444	8.831265665045347	11.58923401053157	2.0	2.0	1.75	1.75	2.25	0.0	43.712	36.693	15487.391637955401	422.11480712890625	674.0309448242188	7.30125093460083	15.957357406616211	-6.7770843505859375	14.544901847839355	7.896441025676836	17.08137020133554	40.0	28.0	8105.704976486964	9.789498763873146	12.22432958193892	1.0	3.0	1.25	2.0	2.25	3.0	1.0	1959.0	1.0	5.0
qGDHpMmvRFRFUUsbgH1pdxRHEQH3	35.061	33.726	13294.488061744309	394.26123046875	824.2676391601562	7.259817123413086	20.661333084106445	-6.991574764251709	17.07843589782715	8.204858740098082	18.069480328032125	29.0	33.0	8522.058025162793	8.62556480279635	9.428677670030462	1.0	2.0	2.5	3.25	2.0	0.0	29.188	27.516	13440.169171301344	488.5557556152344	916.1812133789062	9.189051628112793	20.233274459838867	-8.831849098205566	20.319093704223633	8.98121156676643	20.068447011745835	37.0	38.0	9620.772257723609	12.209101849903057	14.802782835297974	1.0	2.0	2.5	3.25	2.0	2.0	0.0	1985.0	1.0	5.0
qGWaHtVGOEWtyWhuTv28H3TjODi1	30.086	28.947	14948.541681493614	516.6249389648438	809.6555786132812	7.497645854949951	13.34380054473877	-7.488326072692871	13.828923225402832	6.7411114933443566	16.68694695447192	27.0	37.0	6594.418051560806	9.65507767432036	13.336389080695795	2.0	4.0	2.0	2.5	2.0	1.0	30.712	25.065	13591.14523670061	542.5607299804688	923.6721801757812	8.314895629882812	16.615537643432617	-8.042402267456055	15.20472240447998	8.287555975417146	17.833606431153537	41.0	39.0	9048.335822461657	11.645219848728	15.76668446148211	3.0	3.0	2.5	2.5	2.5	1.0	0.0	1992.0	1.0	3.0
qJCwV5pCm2aZDRgkA5Aw8P0OXY73	27.41	26.132	13317.13315949127	509.649169921875	734.3858032226562	8.374523162841797	15.45528793334961	-8.024588584899902	15.920680046081543	8.212707559130223	17.075539263364718	30.0	25.0	6639.639110899721	9.221720987360724	10.495746023653972	1.0	3.0	2.5	2.75	2.5	1.0	28.773	26.772	12362.28327222056	461.96875	667.2532348632812	6.611453056335449	12.297740936279297	-6.226682186126709	11.766592025756836	7.811553759627503	15.70256699269611	25.0	25.0	6755.080267102265	7.809341349251173	8.36796068355502	1.0	3.0	2.5	3.0	2.5	1.0	1.0	1973.0	1.0	4.0
qPhOC6nyrCUdJjEeEM8yD9ny2iw2	44.648	42.918	15194.758394065582	354.0663757324219	794.4432983398438	5.938817977905273	16.81192970275879	-5.699222564697266	16.84161949157715	7.997762835156594	19.90987963811079	54.0	58.0	9849.851716173986	7.731437767797477	9.586154535039752	0.0	4.0	2.75	3.75	2.5	0.0	34.465	32.053	13752.323448673513	429.2236022949219	898.6881713867188	7.334669589996338	21.075687408447266	-7.1251091957092285	18.98618507385254	8.593717139097466	18.739052773703197	38.0	53.0	7169.314823418499	8.984103788744987	8.65729591560788	0.0	4.0	2.75	3.75	2.5	0.0	1.0	1971.0	2.0	3.0
qTBuXQkOJKRBO5ec90WyNHTUUzq2	25.037	23.449	12952.327007658954	552.4558715820312	916.9052734375	8.516679763793945	16.045547485351562	-7.823967933654785	14.595252990722656	9.656697609928031	21.129238608608325	36.0	28.0	6921.912422576659	10.04631701389936	10.025201809879595	1.0	3.0	2.25	3.0	1.75	0.0	25.125	22.591	13830.802787257693	612.2532958984375	1031.218994140625	10.083415031433105	18.196840286254883	-9.14565372467041	17.032957077026367	9.372355428868925	18.247439321582444	33.0	31.0	6338.01087259025	10.373176550884207	12.815621432616961	3.0	2.0	1.25	2.0	1.25	2.0	1.0	1990.0	2.0	5.0
qXM2BhICOrUz32oMTlR0v7AG5t32	64.123	60.775	20519.56334208353	337.68719482421875	751.2598876953125	6.0128984451293945	15.74358081817627	-5.8308868408203125	15.344717025756836	7.865397849066649	18.813538424685383	68.0	82.0	30096.59317094357	19.37964788856637	24.819233869758527	0.0	2.0	2.5	3.75	3.0	0.0	62.28	58.947	20106.227010646922	341.15936279296875	696.0479125976562	6.508624076843262	16.4293155670166	-6.324836730957031	16.67656707763672	9.411464271849164	20.161379141699573	71.0	83.0	13567.0561560176	10.691139602850749	11.954568894592299	0.0	3.0	3.0	2.0	3.75	4.0	1.0	1951.0	1.0	3.0
qf99dUUqO1MyHbtRZm58rDXt2mX2	38.39	37.288	17478.598689422328	468.9094543457031	899.3716430664062	9.321110725402832	21.440689086914062	-8.91472053527832	23.02667999267578	9.129326926340722	20.267510365552848	49.0	64.0	10673.311001341404	10.021888264170332	10.778016315161372	0.0	3.0	1.5	3.5	2.0	0.0	34.517	32.378	16134.34883552673	498.43524169921875	955.8367919921875	10.8677339553833	26.1977481842041	-10.556211471557617	25.309978485107422	9.568565568686425	20.87849949028289	46.0	59.0	10789.885207249396	11.935713724833402	13.111777984598582	0.0	3.0	2.25	3.5	2.0	0.0	0.0	1970.0	2.0	4.0
