ID	Task_duration_Pr_FollowBox	Working_time_Pr_FollowBox	mouse_dist__Pr_FollowBox	speed_mean__Pr_FollowBox	speed_sd__Pr_FollowBox	pos_accel_mean_Pr_FollowBox	pos_accel_sd_Pr_FollowBox	neg_accel_mean_Pr_FollowBox	neg_accel_sd_Pr_FollowBox	angle_mean__Pr_FollowBox	angle_sd__Pr_FollowBox	x_flips__Pr_FollowBox	y_flips__Pr_FollowBox	In_target_ratio__Pr_FollowBox	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_FollowBox	Working_time_Con_FollowBox	mouse_dist__Con_FollowBox	speed_mean__Con_FollowBox	speed_sd__Con_FollowBox	pos_accel_mean_Con_FollowBox	pos_accel_sd_Con_FollowBox	neg_accel_mean_Con_FollowBox	neg_accel_sd_Con_FollowBox	angle_mean__Con_FollowBox	angle_sd__Con_FollowBox	x_flips__Con_FollowBox	y_flips__Con_FollowBox	In_target_ratio__Con_FollowBox	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
rYkKD6VYYBOSj3pUkC4FQoN9ixt2	25.896	24.912	7179.337230905681	288.3268127441406	276.3470153808594	4.915455341339111	8.09228515625	-5.016700744628906	6.892914295196533	7.938537301543358	12.326155680453354	19.0	15.0	0.6512141280353201	1.0	2.0	1.75	2.5	2.25	1.0	27.423	24.98	7372.705164825333	295.20343017578125	302.29315185546875	5.699418544769287	8.009350776672363	-5.541950225830078	9.067425727844238	8.10170299667567	14.15120035605215	18.0	13.0	0.4564686737184703	1.0	2.0	1.75	2.5	2.0	2.0	0.0	1964.0	2.0	3.0
rfIVtKvUWnc1g0ANxVamaj3jPiL2	26.138	24.991	7537.530670856517	301.62188720703125	377.5118103027344	7.492500305175781	10.43674087524414	-7.768441677093506	10.861407279968262	10.647921936021243	19.07012693740348	38.0	29.0	0.29048843187660667	1.0	3.0	3.0	3.75	3.0	0.0	27.227	24.991	7192.86634463788	287.8298034667969	351.18115234375	7.285329818725586	10.476590156555176	-7.761547088623047	11.429597854614258	11.11160625410121	18.99808450244402	37.0	28.0	0.28689883913764513	2.0	3.0	3.0	3.75	3.0	0.0	0.0	1936.0	2.0	5.0
rkfEILph3vh3H4EODTWXbzXMOAF3	25.478	24.971	7075.862934728151	283.48809814453125	155.61801147460938	4.598939895629883	4.55189847946167	-4.6607818603515625	4.711420059204102	8.244576037408267	11.401917185495796	11.0	10.0	0.8221317040054311	0.0	3.0	2.25	3.5	1.25	0.0	25.874	24.97	7096.541931016205	284.31658935546875	152.50765991210938	4.497704029083252	4.391312599182129	-4.657294273376465	4.5845465660095215	7.793764435358045	10.294684209257058	12.0	10.0	0.840520191649555	0.0	3.0	2.25	3.5	1.25	0.0	1.0	1974.0	2.0	4.0
rlTA69CL4OcXnlkLSm4n3iB8ibk1	27.73	25.174	7372.879097484824	292.9233093261719	224.89932250976562	5.28163480758667	6.56887674331665	-5.483882904052734	6.717156410217285	8.462927905047708	15.242891281610367	33.0	18.0	0.5587135377711294	0.0	3.0	2.25	3.5	2.75	0.0	27.269	25.158	7397.910660570029	294.0930480957031	230.03616333007812	5.017454624176025	6.882842540740967	-5.089479446411133	7.010553359985352	8.125351713518981	14.596949860778116	30.0	14.0	0.5908750934928946	2.0	2.0	2.25	3.25	2.5	0.0	0.0	1950.0	1.0	3.0
rmWJ6e7H7SX37Tg06VxZdSKQc9m1	25.866	24.991	7002.652819487706	280.2182312011719	156.87484741210938	3.054727554321289	2.6572163105010986	-3.0927343368530273	2.83209228515625	6.8394572325398215	9.140377929780756	19.0	18.0	0.7494707127734651	3.0	4.0	2.25	3.5	2.0	1.0	25.883	24.991	7217.060944533232	288.7979736328125	111.87364196777344	2.6852304935455322	2.3908212184906006	-2.741326332092285	2.4980599880218506	5.982545657147569	7.767921015509378	11.0	10.0	0.8940936863543788	2.0	4.0	2.5	3.25	2.5	1.0	1.0	1979.0	1.0	4.0
rnuaO8HkZFTx1qKr3wmegFhWZAE2	25.662	25.067	7321.349058931506	292.0945129394531	254.81614685058594	6.065918445587158	7.8148579597473145	-5.895837783813477	7.449832439422607	8.034666199337654	12.522486395366936	15.0	10.0	0.638994668697639	2.0	1.0	1.5	1.75	1.0	3.0	26.363	24.984	7118.246548471276	285.014892578125	247.06248474121094	6.589162826538086	8.39256477355957	-6.595522880554199	8.760462760925293	7.972625263445215	11.310114347038342	11.0	12.0	0.7711026615969582	2.0	1.0	1.25	2.0	1.5	2.0	0.0	1950.0	2.0	6.0
rz6EwORonCRwEYCFG78oAuzZJvf2	25.842	24.95	7190.28768921108	288.2456359863281	230.3542938232422	5.43454647064209	7.1632513999938965	-5.253852844238281	7.115462303161621	7.566951299579648	12.721833566962056	14.0	16.0	0.5606850335070737	0.0	2.0	2.75	3.75	2.25	0.0	26.171	24.984	7083.812991487424	283.63616943359375	182.1429901123047	4.8686652183532715	5.473388671875	-4.5906572341918945	4.8435821533203125	6.513315865975056	9.061851917828626	12.0	10.0	0.7214644651830582	0.0	3.0	2.75	3.75	2.0	0.0	1.0	1986.0	1.0	4.0
rzQSbJEWq5T5arhgsUZQ21rRClf1	25.695	25.008	7198.56554364136	287.8850402832031	245.29388427734375	4.290912628173828	5.85261869430542	-4.242974281311035	5.700989723205566	8.00613656283964	14.597848414041971	19.0	22.0	0.5673438675696012	2.0	3.0	2.5	3.25	2.25	3.0	25.699	25.007	7288.815092760909	291.4942932128906	167.0619354248047	3.776611328125	4.1076579093933105	-3.7049670219421387	3.6902670860290527	6.257395526487748	8.932886502904639	11.0	12.0	0.7866306549628629	2.0	3.0	2.5	3.0	2.25	1.0	0.0	1957.0	1.0	5.0
sAwBvySaVGcD8ohZkoRYFUQAU0x1	25.909	24.983	6938.963262419497	277.83636474609375	207.45755004882812	4.601315975189209	5.562891006469727	-4.687050819396973	5.614593505859375	7.320043636062678	9.906871369760896	19.0	14.0	0.32175925925925924	0.0	3.0	1.5	2.75	1.75	0.0	26.375	24.926	7023.56958171628	281.9012756347656	178.22019958496094	5.058979511260986	6.719189643859863	-4.96799898147583	6.1939778327941895	6.711739033231034	9.85516081051529	15.0	16.0	0.3915057915057915	0.0	2.0	1.0	2.0	1.5	0.0	0.0	1958.0	1.0	2.0
sHcGiTEbzqeXxEY7kq5HkG17QlB3	25.873	24.999	7216.27935350742	288.7666931152344	199.7581787109375	5.993991374969482	6.919161796569824	-6.210063934326172	7.3299970626831055	10.772383451014228	14.193436323889886	13.0	10.0	0.6912568306010929	0.0	3.0	2.75	4.0	2.25	0.0	25.966	24.95	6986.529099868252	280.07733154296875	196.13145446777344	6.206840515136719	7.1242146492004395	-6.271412372589111	7.340261459350586	10.645737033944641	13.775971278736774	11.0	10.0	0.6685236768802229	0.0	3.0	3.0	4.0	2.25	0.0	1.0	1966.0	1.0	3.0
sJYvhj50EIT529JjTeZjWMcgW4A3	25.658	24.972	7199.359165653053	288.4358825683594	167.35739135742188	4.765544414520264	4.963383197784424	-4.63789701461792	4.775230884552002	8.169697362583877	10.649106833851384	11.0	12.0	0.8818244644091223	0.0	2.0	1.5	2.5	1.75	1.0	25.956	24.971	7292.708232234426	292.1758117675781	212.1645050048828	4.873087406158447	6.900369644165039	-4.787228107452393	6.120394229888916	7.5715366140740965	9.503113205551474	11.0	15.0	0.8628571428571429	0.0	2.0	1.75	3.0	1.5	0.0	1.0	1982.0	1.0	4.0
sZ49xaurGeZ7oL7SqyT6vBea0FB3	26.219	25.157	8155.971315695281	324.2286682128906	462.3038330078125	5.774588584899902	10.748308181762695	-5.831364154815674	10.698829650878906	8.807111442459414	15.292636806275159	25.0	28.0	0.252212389380531	4.0	3.0	2.75	3.5	3.0	0.0	26.74	25.192	7204.894096733661	286.07879638671875	238.54367065429688	4.553194046020508	4.849848747253418	-4.573650360107422	5.02754020690918	9.610801332957154	13.402769348391425	17.0	19.0	0.44469357249626307	2.0	3.0	3.0	3.5	3.0	0.0	0.0	1961.0	1.0	4.0
sZtyWhFUPSSZBUOUTlb3vtLs8Tx1	28.225	24.97	7042.013096698791	282.1319274902344	189.00369262695312	5.279255390167236	7.321467876434326	-4.708781719207764	5.443830966949463	6.27057582150307	8.883194942927322	11.0	14.0	0.579472558802566	1.0	3.0	2.25	2.75	2.0	1.0	25.983	24.969	7236.669470529327	289.9306640625	166.86383056640625	3.4979958534240723	4.711467742919922	-3.567521333694458	4.05418586730957	6.351148372354077	8.442403709826898	13.0	14.0	0.6671251719394773	1.0	4.0	2.25	2.75	1.75	1.0	0.0	1989.0	1.0	5.0
saGK7wFAC4VekY3P4C4n6zTUQIg1	25.724	25.082	7288.700120743186	290.6180419921875	227.2533416748047	4.53801155090332	5.028951644897461	-4.648017406463623	5.316801071166992	9.483805477213707	13.978311422663088	15.0	12.0	0.5455265241488519	3.0	3.0	2.0	3.25	2.75	0.0	26.527	25.148	7258.532690913949	288.7244567871094	171.19383239746094	3.87563157081604	4.185450077056885	-3.8424582481384277	3.865690231323242	9.302466735772205	12.552848011535039	12.0	10.0	0.7711803041274439	3.0	3.0	2.0	2.75	2.75	0.0	1.0	1959.0	1.0	3.0
sbpEcIxTgrNEJf1IZzOxzPiaLJz1	26.113	25.343	7536.109269728851	297.45843505859375	254.41082763671875	5.566710472106934	6.845870494842529	-5.751956462860107	6.859837532043457	11.216927926436385	17.312012148226117	43.0	27.0	0.5143277002204262	2.0	2.0	2.25	3.0	1.5	0.0	27.592	25.06	7335.737185775632	292.84381103515625	254.0750732421875	5.354934215545654	6.506011009216309	-5.411420822143555	6.815567493438721	9.325857209096057	14.142658681849447	39.0	11.0	0.52421875	2.0	2.0	2.0	3.0	1.5	2.0	0.0	1970.0	2.0	4.0
sbuqb1L9WkfUQYMsb02uaQBkWvl2	26.384	24.992	7353.266571777996	294.2483825683594	310.48748779296875	5.7257981300354	6.93566370010376	-5.67169189453125	6.7459588050842285	10.400347567080273	16.899131330489475	16.0	21.0	0.2788506829957607	2.0	2.0	1.5	2.0	1.5	0.0	26.339	25.0	7774.769700649705	311.115234375	336.1775207519531	5.695937156677246	7.502131938934326	-5.6810479164123535	7.726330280303955	10.103605994506209	15.671087573106222	19.0	20.0	0.27886405959031657	3.0	2.0	1.0	1.5	1.5	0.0	0.0	1949.0	1.0	3.0
sgKf9EBkTnWaJvPi2EMzS8rbhAU2	25.659	24.981	8018.559035912984	321.0634460449219	520.3765869140625	5.3515472412109375	14.602400779724121	-5.630466938018799	11.366631507873535	7.451984904050773	12.460191089050115	14.0	20.0	0.2535094962840628	2.0	2.0	2.5	3.25	3.0	1.0	26.228	24.98	7184.041987608849	287.6493225097656	309.5503234863281	4.356806755065918	6.716133117675781	-4.5862627029418945	6.478760242462158	7.1394982561468066	12.825482682991113	14.0	13.0	0.23993144815766923	1.0	2.0	2.25	3.0	2.5	1.0	1.0	1944.0	2.0	5.0
siGbA4JQtVVqHlNzffIR8zlXoUv1	26.915	25.009	7236.806012464953	289.41436767578125	352.7916259765625	6.067166328430176	22.3609676361084	-6.018604755401611	21.172395706176758	8.010148302420927	12.263335143093613	16.0	18.0	0.6626686656671664	0.0	4.0	4.0	4.0	3.0	0.0	26.42	25.018	7219.302108053253	288.71435546875	206.79473876953125	4.728508949279785	6.139739513397217	-4.7151570320129395	6.1783318519592285	7.2423566359682665	10.818818914545538	11.0	13.0	0.7455954897815363	0.0	4.0	3.0	3.0	3.0	4.0	1.0	1964.0	1.0	2.0
swy3e6nAFCTABP5R4NlhfBgLVtA2	32.805	24.833	6854.006362497599	276.0929260253906	225.76739501953125	4.2439069747924805	5.6043267250061035	-4.376338005065918	5.692237377166748	6.433561694457091	9.99996417776373	14.0	10.0	0.4963265306122449	2.0	3.0	1.75	2.25	2.25	1.0	26.954	25.033	7104.582251841751	283.95611572265625	227.55792236328125	4.771819591522217	9.084360122680664	-4.8850932121276855	7.474422454833984	7.284850479565526	10.88211761360768	15.0	10.0	0.6688741721854304	2.0	2.0	1.75	2.25	2.0	1.0	0.0	1971.0	1.0	4.0
szjStsTuhsSsR7pFmZBPlnXM6cb2	31.725	24.975	7370.335580355979	295.285888671875	306.06011962890625	6.086034774780273	10.932357788085938	-5.955939292907715	9.908662796020508	6.685116287286	10.990706653057066	14.0	10.0	0.5841666666666666	2.0	2.0	2.5	3.5	1.75	0.0	34.521	24.974	9927.96221498212	397.7549133300781	600.9671020507812	7.145022392272949	21.60258674621582	-7.287728786468506	17.7817440032959	7.9343214957428385	13.628687064992521	21.0	20.0	0.4558452481076535	2.0	1.0	1.5	2.25	1.75	2.0	0.0	1943.0	2.0	3.0
szxUT5igSrPqMLXXF7XgDhcPQB72	26.218	25.034	7113.302087147787	284.30462646484375	74.89601135253906	2.9414806365966797	2.3185434341430664	-2.7558953762054443	2.309680223464966	7.313369463525777	8.00612887967974	11.0	10.0	0.925531914893617	3.0	2.0	1.75	2.0	2.0	2.0	26.611	25.034	7055.034550881496	281.975830078125	77.95997619628906	2.9494524002075195	2.226846218109131	-2.979485511779785	2.3164992332458496	7.281005620776761	6.798470652920054	11.0	11.0	0.9125698324022347	3.0	2.0	2.0	1.75	2.0	2.0	0.0	1989.0	2.0	3.0
t27s5i7uRdTsptpWLTecj28bwdo2	26.603	16.132	5877.526547512279	364.497802734375	761.488525390625	6.8537445068359375	24.013776779174805	-6.391875267028809	17.4384765625	5.8557213340109415	13.791477160029801	8.0	10.0	0.42805100182149364	2.0	2.0	1.75	2.25	1.75	2.0	26.74	24.973	7069.573611671837	283.23614501953125	204.13668823242188	5.725188255310059	6.382509708404541	-5.430365562438965	6.069160461425781	7.895798573440136	10.932206795439246	19.0	10.0	0.7166293810589113	2.0	2.0	1.75	2.0	1.5	2.0	0.0	1989.0	1.0	4.0
t7lGvb0m9TgQHs8QlkrP19Mrw9n2	25.755	25.004	6817.186168895987	272.79656982421875	208.44146728515625	7.315917491912842	8.72734546661377	-7.323315620422363	8.475557327270508	7.4020036015145045	9.588874157641081	11.0	10.0	0.4758771929824561	2.0	1.0	2.5	3.25	2.5	0.0	26.16	25.004	6988.210363631227	279.6402893066406	180.7039794921875	8.289963722229004	9.643682479858398	-8.061358451843262	8.870157241821289	8.496269361857818	10.046896244165703	10.0	14.0	0.7290809327846365	2.0	2.0	2.0	2.25	2.5	0.0	0.0	1979.0	2.0	4.0
t8Ayns5jlvbKk0aEp953UDFU0l32	33.579	25.191	5436.126707581498	215.84780883789062	106.25145721435547	2.1539390087127686	2.4570887088775635	-2.156561851501465	1.9947426319122314	6.610158695145011	8.18049714644144	11.0	15.0	0.004135079255685734	2.0	1.0	2.0	2.25	2.75	1.0	26.882	25.324	5660.587662724986	223.56190490722656	93.09337615966797	2.0588748455047607	1.854841947555542	-2.0585553646087646	1.8068263530731201	6.882148550647685	8.451566019182346	11.0	11.0	0.009485094850948509	0.0	4.0	2.0	2.25	2.0	0.0	1.0	1948.0	1.0	3.0
tL3wUG9bsGSavmGz1r2jgUM4AxC3	25.705	25.164	7077.0447737456125	281.3374938964844	185.04457092285156	4.995992660522461	4.835291385650635	-5.166768550872803	5.614984035491943	7.449248945008312	10.119371081051035	19.0	10.0	0.7048275862068966	1.0	3.0	2.25	3.0	2.25	0.0	26.151	25.18	7083.570639003938	281.4291076660156	192.49972534179688	5.205626010894775	5.374917030334473	-5.227108001708984	5.72434139251709	7.597030489225937	9.731492528509733	15.0	13.0	0.6943661971830986	1.0	2.0	2.0	3.25	2.25	1.0	0.0	1981.0	1.0	5.0
tNGj3PLF1Ggb3RQG9ryOkjRiNix1	30.537	25.049	7123.775138957499	284.5526428222656	235.95053100585938	5.094065189361572	6.708473205566406	-5.034000396728516	6.385425567626953	8.641969060734763	12.159007300508435	16.0	14.0	0.36961451247165533	1.0	2.0	1.75	2.25	2.25	1.0	31.886	25.087	6988.985493842203	278.6676940917969	177.17776489257812	5.122497081756592	5.371342658996582	-4.996626853942871	5.091865062713623	8.866178939050478	11.264962084791756	13.0	10.0	0.509719222462203	2.0	2.0	1.5	2.0	2.0	2.0	1.0	1963.0	1.0	5.0
teqTX6aMtSbV8YBOJ9Fu0VNBJ013	30.595	24.995	7365.663619990059	294.74444580078125	230.218017578125	3.7864372730255127	3.936696767807007	-3.99570369720459	4.0794291496276855	11.339482022727944	17.01866774375651	21.0	18.0	0.4552023121387283	2.0	3.0	2.0	2.75	1.5	1.0	27.162	24.996	7416.325963711938	296.7717590332031	180.80845642089844	3.7205450534820557	3.4247262477874756	-3.8232877254486084	3.512856960296631	10.043180558680428	13.071062636799951	17.0	14.0	0.6159649917006187	2.0	3.0	1.25	3.0	1.5	0.0	1.0	1948.0	1.0	5.0
tjyi9V0usmYzosHenlJummT9giD3	25.693	25.084	7001.083990646384	279.15008544921875	184.46347045898438	4.2086405754089355	4.258246898651123	-3.9537112712860107	4.139077186584473	8.221464480737428	11.36931884661414	12.0	13.0	0.46307798481711526	0.0	4.0	3.0	4.0	2.75	0.0	26.067	25.133	7051.41778903685	280.6534423828125	142.68124389648438	4.017521858215332	4.432156085968018	-4.128714561462402	4.100625038146973	7.331814477887762	10.373550628852586	12.0	14.0	0.7775551102204409	0.0	4.0	3.0	4.0	2.75	0.0	0.0	1976.0	1.0	3.0
tl6ykgDLLtebEDmuYFOf9ib1fTd2	25.658	25.004	7065.86365267829	282.7476501464844	286.6449279785156	9.973570823669434	13.519314765930176	-9.97807502746582	12.340998649597168	11.335062657480627	17.396840039552018	18.0	22.0	0.42148421484214843	1.0	4.0	2.75	3.25	3.25	1.0	26.711	24.956	7003.589944228593	280.7612609863281	251.3676300048828	10.25991153717041	12.588662147521973	-9.874197006225586	11.364521026611328	9.42722596129891	12.719059735405986	17.0	15.0	0.5824863174354965	3.0	4.0	2.75	2.5	2.75	1.0	0.0	1946.0	2.0	5.0
tnMHuGrENsMan3inIwMyUIFoM4n2	27.835	25.135	6848.778922184305	272.5882263183594	221.3620147705078	6.498507022857666	7.3524603843688965	-6.482610702514648	7.498660087585449	8.79288120537285	12.423747883168616	13.0	21.0	0.4029163468917882	2.0	2.0	2.0	2.75	1.5	1.0	25.812	25.099	6857.076882745336	273.2447509765625	181.3115997314453	6.017415523529053	5.956529140472412	-5.767642021179199	6.123076915740967	7.9276482204728245	10.259434854921905	10.0	10.0	0.5095588235294117	2.0	2.0	1.75	2.25	1.25	1.0	1.0	1981.0	2.0	3.0
tsbHg3jwQbS9flC1nKtcLJmqAfG3	25.515	24.991	7329.333015566715	293.2906188964844	266.3434143066406	6.545584678649902	9.48169231414795	-6.559759616851807	10.050773620605469	14.76993795955731	17.589814045387843	27.0	22.0	0.6206225680933852	2.0	1.0	1.75	2.25	2.25	1.0	26.342	24.991	7164.109344051392	286.6790466308594	193.5100555419922	6.376206874847412	7.481483459472656	-6.219081401824951	7.271364212036133	13.441218549022935	15.608187773051004	20.0	18.0	0.7067111605487579	3.0	1.0	1.75	2.0	2.0	2.0	0.0	1976.0	1.0	4.0
ttOQwgU7xERMBQnVk6QG1Asp9R23	26.208	24.9	7727.345162766445	310.522216796875	470.8747253417969	8.596461296081543	17.046749114990234	-7.677366256713867	14.727350234985352	8.29608711413245	16.488231178715996	21.0	18.0	0.48123195380173245	2.0	2.0	1.75	2.5	2.0	1.0	26.768	24.983	7514.100765755862	300.8648986816406	350.9179382324219	8.102242469787598	12.794618606567383	-7.415286064147949	10.633803367614746	7.759171694187761	13.81826543197599	21.0	15.0	0.4917319408181027	3.0	2.0	1.75	2.25	2.0	1.0	0.0	1950.0	1.0	2.0
uDLDuunqNNU5AmixTIqmnysoiMJ2	26.066	25.017	7041.675430872911	281.6107177734375	254.14886474609375	4.863112449645996	6.9001641273498535	-5.0679779052734375	7.362310409545898	9.692688551763462	14.886826496316742	19.0	18.0	0.23833416959357753	1.0	3.0	2.25	3.25	1.25	1.0	26.305	25.009	7081.196522514444	283.19122314453125	240.47335815429688	4.688637733459473	5.637091159820557	-4.590722560882568	6.098639488220215	8.897519622019912	14.554434194302788	17.0	21.0	0.3333333333333333	1.0	3.0	2.25	3.0	1.75	1.0	1.0	1960.0	1.0	5.0
uFfopi2ZTzZJheq0HVHyzWQEWHj1	27.792	25.051	7086.072341889489	282.8771667480469	188.1968231201172	4.096418857574463	4.938630104064941	-4.010958194732666	4.474023342132568	7.495664123138947	11.801704840078168	15.0	11.0	0.6271306818181818	2.0	2.0	1.5	2.0	2.0	2.0	26.002	25.117	7228.020139430928	287.854248046875	218.20175170898438	4.3465256690979	4.852131366729736	-4.440118789672852	5.274550437927246	7.57343128953624	13.305197119759631	15.0	15.0	0.41046425939572584	3.0	1.0	1.75	2.5	2.0	1.0	1.0	1964.0	1.0	5.0
uJGyYk537PMZcz9kwtBpDV3DBi23	26.22	25.116	6988.284090855827	278.30682373046875	201.9509735107422	4.4457783699035645	5.294867992401123	-4.423806190490723	5.521698474884033	6.451322375127332	9.668377266259116	13.0	16.0	0.48140350877192983	1.0	2.0	2.25	3.0	1.75	1.0	26.456	25.115	7163.910341408478	285.30108642578125	178.4709014892578	4.5049729347229	5.576923370361328	-4.322937488555908	5.3156514167785645	6.367046349031972	8.495217211472776	10.0	11.0	0.766735679779158	2.0	3.0	2.25	2.25	2.0	3.0	1.0	1987.0	1.0	5.0
uQTweNG7KaPrClnknaEnFPe35q22	26.999	24.978	8220.502067370435	329.1492614746094	394.7734069824219	6.72930908203125	10.944865226745605	-6.703113555908203	9.073299407958984	11.325128141365308	17.038335088274874	22.0	30.0	0.42585034013605444	1.0	4.0	3.0	4.0	2.5	0.0	26.236	24.214	8469.28396796363	349.8258972167969	450.707275390625	7.476644039154053	12.058308601379395	-7.64194917678833	11.420096397399902	10.107092811856552	17.46190670309123	28.0	33.0	0.33083912346338856	1.0	4.0	3.0	4.0	3.0	0.0	0.0	1957.0	1.0	3.0
uSYqziJN9ESrKFrnIYKwFsji7Ft1	25.777	24.974	7066.119263892328	283.09771728515625	211.76878356933594	6.812451362609863	7.909295082092285	-6.757150650024414	7.714226722717285	9.267559553020575	12.109686562066539	13.0	10.0	0.6970099667774087	3.0	3.0	1.5	1.75	2.0	1.0	25.789	24.98	6979.309001524276	279.4518127441406	213.2556915283203	7.164446830749512	11.231056213378906	-7.052855491638184	10.83010482788086	8.818681293663325	10.87570298924781	10.0	10.0	0.6839005235602095	2.0	2.0	1.75	2.5	2.25	1.0	1.0	1971.0	2.0	3.0
uTF5puY4pdYFJwupj3xq6EHz4g83	26.682	24.958	7121.649685584747	285.4941101074219	194.66946411132812	6.312626838684082	6.558649063110352	-6.011569499969482	6.2183027267456055	8.15811561296358	10.574092803700925	10.0	10.0	0.772133526850508	0.0	4.0	3.0	3.5	3.0	0.0	26.994	24.974	7282.552996868675	291.76898193359375	229.6188507080078	6.097699165344238	7.15773344039917	-5.976524829864502	6.515700817108154	7.776712594792667	10.791043638000225	12.0	16.0	0.6706497386109037	0.0	4.0	3.0	3.5	3.0	0.0	1.0	1946.0	2.0	3.0
uU0ElIDhFaPMhvu5LbwuiheOr0A2	25.898	25.157	7224.598510583097	287.2032775878906	147.5927276611328	4.253859043121338	4.441838264465332	-4.0544657707214355	4.1882734298706055	6.822883445364465	8.859202276842808	13.0	10.0	0.7916385704652731	1.0	3.0	2.0	2.25	1.75	2.0	26.429	25.191	7146.18766574031	283.7477722167969	122.1418685913086	3.790297031402588	3.5499861240386963	-3.6049368381500244	3.5225980281829834	5.989333603548512	7.050789968127168	11.0	11.0	0.8256819693945442	1.0	3.0	1.75	2.25	2.0	2.0	1.0	1970.0	2.0	3.0
uhT2IP3XwOVZXqSAwxfQbVXx5pN2	26.042	24.874	7673.82666180438	308.5575866699219	359.86767578125	9.341049194335938	14.103462219238281	-9.331729888916016	14.378311157226562	10.316443925344482	17.94401198237433	29.0	26.0	0.43302622253720763	0.0	3.0	2.25	3.0	2.25	0.0	25.798	24.887	7559.786408116812	303.78887939453125	340.00579833984375	8.912749290466309	12.440811157226562	-8.926915168762207	12.501836776733398	10.383249272626445	15.011250661012326	29.0	15.0	0.34234234234234234	0.0	3.0	2.25	2.75	2.25	1.0	1.0	1943.0	2.0	3.0
ulQIwk6IBLTOaqenlkYbtzY7bNw2	26.081	25.221	7531.476201877395	298.6903381347656	317.8394470214844	6.937713146209717	10.587693214416504	-6.837618827819824	11.222494125366211	10.138468276134459	16.53300334790974	46.0	24.0	0.4035656401944895	2.0	3.0	2.25	3.5	3.0	0.0	26.315	25.205	7437.537203034312	295.140380859375	231.4029541015625	5.777451992034912	6.54456901550293	-5.870034217834473	6.299483299255371	8.890460342559026	13.569368706347984	27.0	25.0	0.5882783882783883	2.0	4.0	2.75	4.0	3.0	0.0	1.0	1962.0	2.0	5.0
upivC614PaZzlUIOnMRGS2pCi0J2	27.494	25.008	7052.527062292471	282.044677734375	229.61354064941406	4.768797874450684	6.456523895263672	-4.713840007781982	6.607686519622803	7.9975442752811166	11.460397070457077	13.0	14.0	0.40436241610738255	0.0	3.0	2.25	3.75	1.25	0.0	26.543	24.966	6955.2958233396275	278.6576843261719	182.75250244140625	4.460048675537109	6.013410568237305	-4.5014166831970215	5.889435768127441	7.003398649424033	11.199429072935573	13.0	12.0	0.2732631578947368	0.0	3.0	2.0	3.5	1.25	0.0	1.0	1962.0	2.0	4.0
uv69r9pI9bhaxjSyrfzWZJzxKgT2	25.902	25.182	7263.14453563796	288.5635681152344	190.42596435546875	5.047922611236572	5.285121917724609	-4.959439277648926	5.021076679229736	7.664087293544526	9.908769748349249	14.0	13.0	0.835361488904796	0.0	3.0	2.25	3.25	1.75	0.0	26.103	25.181	7291.383293106142	289.68548583984375	192.55706787109375	5.022319793701172	5.400501728057861	-4.9405083656311035	5.592746734619141	7.990682281049341	10.678440286020262	10.0	11.0	0.8503207412687099	1.0	3.0	2.5	3.25	1.75	0.0	1.0	1967.0	1.0	4.0
uwKCRtliOafbPDciBNwwnUnUHZG3	26.614	25.131	7009.246706303685	278.9750061035156	169.64340209960938	5.281993865966797	5.234415054321289	-5.063580513000488	4.981123924255371	9.013929909869258	10.26298824499848	10.0	11.0	0.6742112482853223	0.0	1.0	2.0	2.75	1.75	2.0	26.276	25.148	7121.061007407601	283.2561950683594	159.3012237548828	5.338561534881592	5.133430480957031	-5.281579971313477	5.008139133453369	8.759716458675005	10.197169514814835	14.0	13.0	0.7699175824175825	2.0	1.0	1.5	2.25	2.0	3.0	1.0	1985.0	1.0	5.0
v5d0kHGthkb8AVn5j8gAtBtMcbj1	26.568	24.98	7346.586895599509	294.15765380859375	290.3789978027344	5.655639171600342	6.994344234466553	-5.50285005569458	7.222559452056885	9.862477131463761	15.364799399964296	14.0	26.0	0.35084672166739034	2.0	2.0	1.75	2.0	1.75	1.0	26.099	24.908	7512.056456237238	301.6889953613281	365.0787048339844	6.1705451011657715	11.244733810424805	-6.284274101257324	11.589066505432129	8.722492345298617	15.894210764915865	20.0	21.0	0.3053473263368316	3.0	2.0	1.25	1.25	2.25	2.0	1.0	1957.0	1.0	2.0
v6qQbtvVXcUGjuqwYkWZDRxdjIT2	27.511	0.934	300.820151665829	323.4625549316406	317.72052001953125	9.158621788024902	9.280251502990723	-7.542996883392334	8.11178970336914	12.41405678550122	12.2025267172035	2.0	2.0	0.32075471698113206	0.0	4.0	2.75	4.0	3.0	0.0	26.149	24.998	7925.494000376793	317.1466369628906	309.4278564453125	5.021193981170654	7.124183654785156	-4.934500694274902	6.220398902893066	9.142974823148872	17.30035045285519	29.0	30.0	0.34129429892141755	1.0	4.0	3.0	3.75	2.5	0.0	0.0	1949.0	2.0	2.0
