ID	Task_duration_Pr_PointClick	Working_time_Pr_PointClick	mouse_dist__Pr_PointClick	speed_mean__Pr_PointClick	speed_sd__Pr_PointClick	pos_accel_mean_Pr_PointClick	pos_accel_sd_Pr_PointClick	neg_accel_mean_Pr_PointClick	neg_accel_sd_Pr_PointClick	angle_mean__Pr_PointClick	angle_sd__Pr_PointClick	x_flips__Pr_PointClick	y_flips__Pr_PointClick	total_dev_ideal_line__Pr_PointClick	mean_dev_ideal_line__Pr_PointClick	sd_dev_ideal_line__Pr_PointClick	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_PointClick	Working_time_Con_PointClick	mouse_dist__Con_PointClick	speed_mean__Con_PointClick	speed_sd__Con_PointClick	pos_accel_mean_Con_PointClick	pos_accel_sd_Con_PointClick	neg_accel_mean_Con_PointClick	neg_accel_sd_Con_PointClick	angle_mean__Con_PointClick	angle_sd__Con_PointClick	x_flips__Con_PointClick	y_flips__Con_PointClick	total_dev_ideal_line__Con_PointClick	mean_dev_ideal_line__Con_PointClick	sd_dev_ideal_line__Con_PointClick	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
3ZHXG0tuFzNjQGQJD3NBt5iLCfL2	21.008	18.107	5145.9588178038375	291.2257385253906	656.4974975585938	5.899798393249512	15.746283531188965	-5.889319896697998	16.668033599853516	8.774666800372989	20.660518548130625	32.0	26.0	13342.963701409124	16.252087334237665	25.761572307240687	0.0	3.0	2.25	3.25	3.0	0.0	22.092	17.589	4479.5243996829495	261.0445556640625	550.9110717773438	5.197768688201904	12.586222648620605	-5.172465801239014	12.763896942138672	9.478085844975519	21.87597685108666	29.0	37.0	10061.336888197588	11.740183066741642	13.375849735290632	1.0	3.0	2.0	2.5	2.75	0.0	1.0	1942.0	2.0	5.0
3iFZ5RUElZgbgfNyHDFswuPuZBo1	19.561	17.03	4261.793165906656	251.65594482421875	466.42633056640625	4.818208694458008	12.343635559082031	-4.634394645690918	10.664921760559082	7.336527446484971	15.408002203394842	30.0	19.0	11139.522486731214	14.429433272967893	17.819547775861675	1.0	3.0	2.0	3.5	2.0	0.0	20.898	15.24	4722.545449844184	312.9586181640625	538.6419677734375	5.711418151855469	12.15617561340332	-5.4832305908203125	11.829145431518555	7.8113622636491415	14.099666513147168	26.0	26.0	14537.246012040872	19.671510165143264	26.474278858352484	2.0	3.0	1.75	2.0	2.5	2.0	0.0	1983.0	1.0	3.0
3ipNrDxaYRgdxHfp9zOXZVGu4Z03	18.728	16.328	4726.362361671087	291.21148681640625	455.4720153808594	4.467328071594238	8.059633255004883	-4.4273505210876465	9.166319847106934	9.300568634202545	17.355517866576825	27.0	22.0	13736.26000652389	17.127506242548492	17.535296557252064	1.0	2.0	1.75	2.75	2.25	1.0	21.781	17.703	5695.515609361118	328.46112060546875	607.2798461914062	4.96829080581665	10.519881248474121	-5.048617362976074	12.405444145202637	7.764125362139926	17.41379386377244	29.0	27.0	15486.367452128392	19.854317246318452	29.65013819295051	1.0	2.0	1.5	2.25	2.0	1.0	1.0	1957.0	2.0	5.0
3mRxZ3IDvGa7CKGRs8y6E06gnIX2	23.546	20.5	3804.26089991859	188.8439178466797	477.02667236328125	4.658686637878418	17.153255462646484	-4.528782844543457	14.288297653198242	4.674456213472453	16.339945114108257	13.0	17.0	4620.192693232002	7.765029736524373	7.349110772690977	0.0	2.0	1.75	2.75	2.0	0.0	26.058	19.886	3879.1069529580745	200.16030883789062	494.2071533203125	4.955478191375732	16.185274124145508	-4.764602184295654	15.545185089111328	5.399489630231267	18.11047241621	13.0	19.0	5323.883662561922	9.275058645578262	8.107176457662229	0.0	2.0	2.0	2.75	2.0	0.0	1.0	1981.0	1.0	3.0
3n49gIKP7yYoIS4BoWniuNGGGBm1	16.951	14.935	3802.201856567477	255.01019287109375	493.59503173828125	5.069545269012451	12.439583778381348	-4.9396843910217285	11.090744972229004	8.58427097556369	18.31203983031537	24.0	16.0	5676.386480090243	7.883870111236448	8.957489372100447	0.0	3.0	2.75	3.75	2.5	0.0	22.6	15.873	4006.3169739427276	257.0623779296875	499.427734375	5.184589385986328	13.492053031921387	-5.146500587463379	12.153194427490234	9.27880989391157	19.16739630350788	22.0	18.0	7930.239275859596	10.219380510128346	14.218303056201307	0.0	3.0	2.25	3.5	2.5	0.0	1.0	1986.0	2.0	4.0
3qWCCKreKGSOX9S0GiiRdJn3KUx1	37.624	32.517	13531.456805827695	427.5341796875	924.420166015625	7.184909820556641	20.856855392456055	-7.182316780090332	23.137239456176758	7.208508657162825	19.6111611989806	45.0	54.0	64949.137717741476	40.92573265138089	64.94482481794492	1.0	2.0	1.75	2.5	1.5	1.0	24.84	19.365	4215.819440752346	224.12649536132812	460.0969543457031	4.310929775238037	12.334209442138672	-4.222777843475342	9.906652450561523	7.124519645312361	19.227010258080874	24.0	25.0	7236.494161801505	10.12097085566644	9.847592761269796	1.0	2.0	1.25	2.0	1.5	2.0	1.0	1957.0	1.0	2.0
3rqsH5wkVZM9XVvuFzMYWNJUhHZ2	21.807	18.411	3629.522039826904	200.470703125	317.02789306640625	2.5949459075927734	5.784423351287842	-2.5580618381500244	5.611704349517822	6.120896464115404	15.944879625432758	16.0	13.0	6222.051680269335	8.939729425674331	8.673101379648283	0.0	4.0	3.0	4.0	2.75	0.0	26.254	17.06	3958.368043836828	235.61715698242188	354.00286865234375	3.3443350791931152	6.524815559387207	-3.313936471939087	6.035428524017334	6.085132279089251	16.416587902706297	19.0	18.0	7249.549970545815	9.258684508998487	12.780039590903089	0.0	4.0	3.0	4.0	3.0	0.0	1.0	1969.0	1.0	3.0
42IbLK5mCyXDYxurCgy1W90y2lQ2	16.735	14.824	5631.646558694903	380.3881530761719	470.2239074707031	5.3031182289123535	8.625434875488281	-5.198183536529541	7.7000041007995605	12.304040285690279	23.273784142965926	45.0	43.0	18790.093812146348	23.255066599191025	33.25274163947335	1.0	3.0	2.25	3.75	2.0	0.0	18.011	14.954	5177.264403753851	346.537109375	473.6652526855469	6.102650165557861	10.943581581115723	-5.950736045837402	10.690176963806152	10.117085039728412	21.58790509307248	40.0	31.0	15190.848109596223	18.45789563741947	26.31979934049993	1.0	3.0	2.25	3.75	2.25	0.0	0.0	1966.0	1.0	5.0
43kl8zPi7hcFnUB4ydZw7KPJnc72	21.067	18.225	4251.025040031749	235.971435546875	377.1495056152344	3.7530269622802734	7.309654235839844	-3.2847893238067627	6.931835651397705	9.517924708796226	22.665643603599264	39.0	28.0	11548.041935188956	11.723900441816198	11.963267023142551	0.0	4.0	2.0	2.25	2.25	1.0	18.54	15.048	4296.058842920874	286.1178283691406	371.7326354980469	4.112579345703125	6.850891590118408	-3.6087820529937744	5.430018901824951	10.406331290333926	20.87196396615109	32.0	24.0	12446.318617496185	14.355615475774146	15.336932493436539	1.0	4.0	2.5	3.0	2.25	1.0	1.0	1955.0	1.0	4.0
49KpB6ZupuODFl4JjF6zSVHu4VA3	25.4	22.412	4819.625000344609	215.20986938476562	460.1836853027344	4.728693962097168	12.308785438537598	-4.579400539398193	13.543063163757324	9.772676407802171	24.25968690730605	54.0	41.0	10571.513969901629	9.338793259630414	11.610549599154618	1.0	4.0	2.0	3.25	2.5	0.0	31.051	21.822	5316.964667651074	249.6227569580078	516.5044555664062	4.782153606414795	13.081158638000488	-4.653441429138184	12.038147926330566	10.710015318793904	24.70121345182766	63.0	52.0	11059.239144193587	10.928101921139907	12.576015550338619	1.0	4.0	2.25	3.25	2.5	0.0	0.0	1944.0	2.0	4.0
49XDehZzlIeBy3Kqxw4fKBCx2Kw1	16.271	14.422	3881.3704711639	271.23486328125	381.7962951660156	3.9947876930236816	6.974632263183594	-3.556536912918091	6.32896089553833	9.427483445106892	22.446815159033697	22.0	20.0	5874.899778836448	8.665043921587682	8.893833123734721	1.0	3.0	2.25	3.25	2.5	0.0	16.523	12.492	4132.569281550186	336.802734375	465.7317199707031	4.540778636932373	7.591609477996826	-4.162815093994141	6.589362621307373	9.764327891815418	24.260418902089455	27.0	22.0	5631.862172087136	9.693394444211938	9.628962430002616	1.0	3.0	1.5	3.25	2.25	0.0	0.0	1964.0	1.0	3.0
4J3MqvwhpoOk44S1bzvoLdM87yj1	22.226	19.394	4241.163782897669	219.01181030273438	453.18218994140625	3.6074881553649902	9.31397819519043	-3.3753960132598877	9.009453773498535	7.694708655700117	20.480086252755513	25.0	24.0	9924.179726417502	11.11330316508119	11.904023642410758	2.0	2.0	1.25	1.75	1.25	2.0	22.24	18.684	3812.4480626237764	207.9895477294922	382.6838073730469	2.8880159854888916	7.133196830749512	-2.594252586364746	5.301467418670654	6.450067624451029	16.59796913095731	16.0	15.0	6283.5895233173205	8.38930510456251	9.675425467700158	1.0	1.0	1.5	2.25	1.5	1.0	1.0	1965.0	2.0	4.0
4J9AQBO1JJTy6mHODZQnXVbNHAK2	23.622	20.395	3652.286386174996	181.8415069580078	293.52166748046875	4.397218704223633	9.820935249328613	-4.229037761688232	9.027249336242676	5.151016252066225	14.54053639774502	11.0	10.0	6594.293383844097	7.803897495673487	9.096282532705583	1.0	4.0	2.5	3.25	3.0	1.0	29.011	22.639	3884.1047467442886	174.37057495117188	275.4750061035156	4.6392436027526855	10.15024471282959	-4.371891021728516	9.465085983276367	6.561439080223569	15.18272154421717	18.0	18.0	11616.908887912477	10.30781622707407	15.483108748318731	1.0	3.0	2.5	3.25	2.75	1.0	1.0	1942.0	2.0	4.0
4P83FJH6c7Zrhl4OsQV3aMVCgF22	22.2	19.286	5426.743496418832	284.644287109375	724.5591430664062	6.952733516693115	21.253158569335938	-7.031929969787598	26.400222778320312	8.647028588966053	19.732191527635663	38.0	30.0	18269.488906584083	20.481489805587536	37.65136017788029	1.0	3.0	2.5	3.5	2.75	0.0	24.981	20.425	4690.6321457848135	234.0634765625	540.0921630859375	5.482602596282959	15.635122299194336	-5.30601692199707	13.445359230041504	7.8579199368720145	18.977085782463927	37.0	20.0	13681.82065884036	13.21915039501484	16.99944776994398	0.0	4.0	3.0	3.5	3.0	0.0	1.0	1958.0	2.0	4.0
4RbQRaIruEhWcfZLNydOO34Is1a2	25.963	22.336	4140.588886412692	187.14524841308594	363.8602600097656	2.515599012374878	6.572388172149658	-2.5298664569854736	5.980855941772461	7.425126224535943	18.369876485558674	21.0	30.0	10722.975770865956	10.241619647436444	11.440321199645767	0.0	4.0	3.0	4.0	3.0	0.0	25.758	20.976	4011.550098226212	193.79470825195312	373.00732421875	2.5097196102142334	6.304143905639648	-2.5426907539367676	6.132912635803223	7.336307229346934	18.301068390987904	17.0	21.0	7816.467331200945	8.477730294144193	9.662452716397553	0.0	4.0	3.0	3.75	3.0	0.0	0.0	1951.0	2.0	5.0
4TaO3NEwWZVgw4u1YcBb3ydOdQn2	19.803	16.795	4227.575695646087	255.751708984375	577.316650390625	5.921335220336914	16.980073928833008	-5.800276756286621	18.44101333618164	6.739971189212964	20.370002657286737	26.0	17.0	7494.280394092144	11.494295082963411	16.016440692935017	1.0	2.0	2.25	2.25	2.75	1.0	21.301	17.682	4480.790799279954	258.6315002441406	551.4518432617188	5.505289554595947	14.767648696899414	-5.576200008392334	14.78011417388916	8.105282881639527	21.10836368941627	33.0	20.0	9398.743862077818	10.815585572011297	12.507084995595717	2.0	2.0	2.0	1.5	2.5	3.0	1.0	1962.0	1.0	5.0
4UCxwZHR5SfJyAiXyiIFBblJ8ZF2	18.323	16.434	3979.201317887116	244.49778747558594	456.0720520019531	5.174064636230469	12.678627014160156	-4.765810966491699	10.448958396911621	8.946492035370117	20.79063766567185	26.0	27.0	7043.33028150491	8.394910943390835	10.913854988455562	2.0	2.0	2.25	2.75	1.75	2.0	18.639	16.084	3971.521451535694	248.3753204345703	467.7789001464844	4.577395915985107	11.90659236907959	-4.176874160766602	9.211153984069824	8.194870312426621	19.562588853107012	22.0	24.0	8805.150486626102	10.924504325838836	15.873237057165626	2.0	2.0	2.0	3.0	1.5	0.0	1.0	1973.0	2.0	4.0
4g0hQogAkLUJfPxpIn3MbK6PzMF2	14.158	12.15	3692.3845881042453	306.5491638183594	533.3035888671875	5.475605487823486	13.278239250183105	-4.53789758682251	9.270846366882324	7.724279451766134	18.756430829806842	15.0	9.0	5142.119718791941	10.62421429502467	10.367578587685873	1.0	2.0	1.5	2.75	1.75	0.0	16.092	11.333	3778.6588708551562	340.88037109375	501.7246398925781	5.1048479080200195	9.812636375427246	-4.546220302581787	8.645270347595215	10.095710016836001	23.132848914308628	28.0	16.0	5119.441200045972	9.94066252436111	10.37767982431662	1.0	1.0	0.5	1.25	1.5	2.0	0.0	1987.0	2.0	4.0
4hQjxllvSxdzQy0Hbz3yopoZu1i2	19.138	16.927	3705.430214169761	222.54837036132812	469.5079040527344	4.540014743804932	13.217188835144043	-4.510226726531982	11.252684593200684	7.741052671430012	19.730428832979246	24.0	20.0	5877.97474395426	7.975542393425047	8.519299362725148	2.0	2.0	2.25	3.0	2.0	1.0	21.358	16.213	3895.7145981335934	245.01351928710938	482.170654296875	4.646615505218506	13.046621322631836	-4.264919757843018	9.336771011352539	9.09219514246656	20.476768425141675	21.0	32.0	7654.399149318503	11.14177459871689	13.42342103058413	3.0	0.0	1.25	2.25	1.75	2.0	0.0	1972.0	1.0	5.0
4kQ13rpE3oSp0OhQ7i05qq1Waq63	19.48	16.919	4075.1747119085685	246.75596618652344	502.99835205078125	4.0885210037231445	10.86325454711914	-4.094845771789551	9.555638313293457	7.792637259985197	19.22183580516177	22.0	24.0	6556.994136959736	9.434523938071564	11.599589200001082	2.0	2.0	1.5	2.5	1.25	1.0	19.349	15.458	4010.1600832011527	266.2789306640625	541.2633666992188	5.078628063201904	11.291341781616211	-5.327334403991699	12.39509105682373	9.181316233173808	22.066215204663234	34.0	23.0	6149.017072581886	8.090811937607745	8.378867357403866	2.0	3.0	1.5	2.25	1.5	1.0	0.0	1964.0	1.0	4.0
4kbokk5nj3XwC4C5FrwPWAIvf5r2	22.94	18.581	3985.3136490715415	219.03346252441406	409.2481994628906	4.0003461837768555	10.296610832214355	-3.9768879413604736	8.310148239135742	6.057758431791989	15.393039881667834	21.0	22.0	8825.13427705592	10.801877940092925	13.614929845836478	0.0	4.0	3.0	4.0	2.75	0.0	22.911	18.067	5800.4389857271235	326.6012878417969	613.7225341796875	6.332728385925293	13.480048179626465	-6.007379055023193	15.260793685913086	7.361905189139199	17.304653564102654	33.0	31.0	22840.01619827652	26.965780635509468	34.14039968254453	0.0	4.0	3.0	4.0	2.75	0.0	1.0	1963.0	1.0	6.0
4qqj5yNpEyU67RxM4LwAcL3ZYxy2	19.904	16.828	3591.0059619162666	218.63050842285156	368.462890625	4.093184471130371	9.553738594055176	-3.793891191482544	7.899883270263672	7.776672903644525	18.066160547989334	9.0	12.0	4031.7972987913417	6.164827673992877	7.412617063679817	1.0	3.0	2.5	3.0	2.25	1.0	19.069	15.585	3623.169249962907	233.60215759277344	361.25250244140625	4.026834487915039	8.407743453979492	-3.7540481090545654	7.267653942108154	6.857544207742467	17.092011133535333	11.0	14.0	5426.806814824367	8.272571364061536	7.765390804818194	1.0	3.0	2.5	3.0	2.25	2.0	0.0	1972.0	2.0	5.0
4rrO0oYiVyUoxiql4O3xqRZ7EO92	17.131	14.864	5395.239669215616	363.31585693359375	641.578125	8.281682014465332	18.655712127685547	-8.452893257141113	19.750581741333008	10.313114427691051	20.758762855610374	33.0	25.0	11228.493020505917	13.241147429841883	17.254573916842755	2.0	2.0	1.75	2.0	1.75	2.0	21.417	13.791	4725.996969119196	343.2096252441406	665.0010375976562	7.710996150970459	19.879852294921875	-7.874588489532471	19.306886672973633	10.44899971540767	23.724568717138656	28.0	22.0	8044.174506816966	10.697040567575753	13.563485081337236	2.0	2.0	1.5	1.25	1.75	2.0	0.0	1971.0	1.0	3.0
4x8rbqGKI8dsRdmreeTbqlAMmde2	14.605	12.743	3975.0625163379173	317.7508239746094	506.8792724609375	5.832409858703613	11.705404281616211	-5.580503463745117	9.493711471557617	9.148512472503317	22.326863606431147	21.0	18.0	6510.623617444709	11.902419775950108	14.16803407725533	0.0	2.0	1.5	2.25	2.0	0.0	15.755	12.811	3840.532095546416	301.9285888671875	483.92645263671875	5.253364562988281	10.634340286254883	-4.698451995849609	8.728381156921387	8.366105440567706	21.100737444246477	13.0	14.0	5851.326400294671	10.140946967581751	11.643067811959684	1.0	3.0	2.0	2.5	2.5	0.0	0.0	1991.0	1.0	3.0
4z0cZSSRjxZued1aqznVWV2IUMu2	18.345	15.853	3843.4304651643315	245.19493103027344	362.83587646484375	4.335906028747559	8.97684383392334	-4.079230785369873	8.369362831115723	9.221277021907904	19.259965509145246	29.0	16.0	6629.8566013579875	9.020213063072092	10.790677339969807	0.0	3.0	2.25	3.5	2.5	0.0	18.951	15.926	3932.0030694175302	251.3264923095703	353.73553466796875	4.46330451965332	8.031569480895996	-4.063944339752197	6.647337436676025	8.670901539888892	19.125199866490437	25.0	17.0	5954.369376786266	8.112219859381835	7.216728452134434	0.0	3.0	2.25	3.5	2.5	0.0	1.0	1965.0	2.0	3.0
4zMb6XkjBiXT8JBlhzKL4NdGPlW2	22.246	19.277	4110.7864072645225	216.64224243164062	407.9365234375	3.5222973823547363	8.331036567687988	-3.360354423522949	7.183567047119141	8.265210361121017	17.619251971342596	29.0	21.0	7954.202280111618	8.693117246023627	9.266036003559917	1.0	2.0	2.25	3.75	3.0	0.0	23.368	17.36	3999.64747769117	235.1350860595703	480.3470764160156	4.249240875244141	11.510611534118652	-3.921576976776123	8.652722358703613	9.824357641536817	21.67118713682048	32.0	26.0	6288.497432758661	7.113684878686268	8.274818332172966	1.0	2.0	2.5	3.75	3.0	0.0	0.0	1958.0	1.0	5.0
52QF7msWW0Y3EiFVL11deUD7fcn2	15.712	13.244	4210.918119910427	320.1001892089844	495.0172119140625	6.137904644012451	12.716963768005371	-6.026800155639648	9.852624893188477	8.842335982802465	20.344675739686302	30.0	14.0	8067.966466583989	12.929433440038444	14.830875798418543	1.0	2.0	1.75	2.25	1.5	1.0	17.471	13.555	4196.326691631055	313.6268310546875	460.5115661621094	5.156511306762695	10.13790512084961	-4.891995429992676	8.583663940429688	8.707458210900354	19.254768364428568	19.0	22.0	8067.127098586071	12.335056725666774	13.86187213691894	3.0	1.0	1.25	1.5	1.5	2.0	0.0	1997.0	2.0	4.0
5Bz0tD3fK4PJkqCusRwoqOu1O0E2	18.591	16.041	4318.126761497981	273.38568115234375	452.4012145996094	4.507811069488525	9.355523109436035	-4.221619606018066	9.122955322265625	10.790530229236275	22.508542310318376	17.0	22.0	8644.660503962064	11.603571146257805	15.839956416259083	0.0	4.0	2.75	3.25	2.5	0.0	19.622	15.191	4261.368673148145	285.5188293457031	480.3387145996094	4.480369567871094	8.922492027282715	-4.178227424621582	8.08626651763916	9.699370019592402	19.689136566118375	23.0	20.0	7770.428046374288	11.360274921599837	14.923201832418902	1.0	3.0	2.25	3.5	1.75	1.0	1.0	1979.0	2.0	5.0
5CH0a6x8yGQe3xlDT0g7saI72C42	23.184	20.369	3737.5977933948134	185.39671325683594	315.4047546386719	3.7077765464782715	9.530224800109863	-3.463549852371216	7.356325149536133	8.322586466579196	20.22946642785511	17.0	20.0	4869.296247875027	5.130976025158089	6.3783035651958535	2.0	4.0	2.75	3.0	2.0	1.0	25.067	20.275	4047.8013915299775	203.50938415527344	353.5425109863281	3.751894474029541	10.65152645111084	-3.782155752182007	8.73595142364502	7.419688693876711	17.684852916833673	19.0	18.0	12121.815121445432	12.895548001537694	12.949798656545411	3.0	3.0	2.5	2.5	2.5	3.0	0.0	1971.0	2.0	5.0
5CWMoJb3LBPNXjNkCpUCg1aiq163	15.297	12.879	3822.350930092491	298.0390625	468.61279296875	5.113862991333008	11.528515815734863	-5.000607967376709	9.52236557006836	10.41453280812695	19.850433727330635	29.0	24.0	5215.44267866415	7.471980914991619	8.877062607949634	2.0	3.0	1.5	1.5	2.75	2.0	17.646	12.959	3959.0016811705273	312.3472595214844	575.0552368164062	6.245622634887695	14.58634090423584	-6.192227363586426	15.549692153930664	10.020728047268046	21.974836562174524	29.0	21.0	5162.928301762396	8.519683666274581	10.331438725464787	3.0	2.0	1.5	1.75	2.25	2.0	0.0	1975.0	1.0	5.0
5FTfBsNdHJU19P6IlKPBzwrs5sq2	14.129	12.142	4620.117848875565	383.5714416503906	577.7850952148438	8.162002563476562	14.06492805480957	-7.754669189453125	12.122472763061523	10.046717923132096	22.95379878028128	27.0	21.0	9482.958540704363	16.63676936965678	21.3210745372059	1.0	2.0	1.5	2.0	2.5	1.0	15.998	12.495	5213.464849130411	427.5084228515625	672.1885375976562	8.49169635772705	15.546722412109375	-7.70308780670166	13.682726860046387	10.527914693603233	21.68004275431681	29.0	30.0	12639.83881263059	21.90613312414314	30.42257733048376	1.0	2.0	1.5	2.25	2.5	1.0	0.0	1983.0	1.0	2.0
5MWzqu0lvfOB2Nt2JWURL5tiCSZ2	22.399	18.885	3663.211125881513	198.38674926757812	366.2667541503906	3.357776641845703	8.56271743774414	-3.1155266761779785	7.382146835327148	7.1422622234497934	17.755405288621457	15.0	10.0	5572.427883384635	7.7394831713675485	8.915680455325099	0.0	4.0	2.75	3.75	2.5	0.0	21.092	16.857	3818.326996595535	233.5368194580078	433.4627990722656	4.1937079429626465	10.028286933898926	-3.8878872394561768	9.275322914123535	7.465810302149514	18.288047836838906	18.0	12.0	6220.894503281651	8.89970601327847	9.188056441860642	0.0	4.0	3.0	3.75	3.0	0.0	1.0	1950.0	2.0	2.0
5Pf7eIR0lRZIOChCbksb7YmUill1	17.627	15.404	3920.8475478822083	254.7659454345703	422.36224365234375	3.969918727874756	7.942744255065918	-3.834059953689575	6.621812343597412	10.820415228597124	25.117838398054783	26.0	29.0	7054.445000623309	7.829572697695126	10.835381162724357	3.0	3.0	1.75	1.75	1.75	2.0	28.651	24.391	4511.803787206492	188.10940551757812	357.2591552734375	2.5073940753936768	6.328199863433838	-2.431852340698242	5.268661975860596	7.939016264543129	20.37287458877759	33.0	28.0	11037.229282247681	11.521116161010106	12.71550849050098	2.0	2.0	1.75	1.0	1.5	2.0	1.0	1973.0	1.0	3.0
5RdjD0OZbMYMIXLVCWzWcOwxDfT2	20.359	17.894	4168.194946794074	233.90545654296875	444.1329345703125	4.845527172088623	10.627045631408691	-4.905954360961914	11.268576622009277	13.953630153035476	26.78778345122307	51.0	38.0	8068.907116831033	8.761028357036952	11.922022639244574	2.0	3.0	2.0	2.25	1.75	1.0	18.301	14.886	4042.974916516004	277.58154296875	557.6585693359375	5.956406593322754	15.480098724365234	-5.8966827392578125	14.002839088439941	13.381035913198131	26.72674158080876	37.0	34.0	6846.056170526832	8.902543784820327	16.84437020037271	2.0	3.0	2.25	2.75	2.0	1.0	1.0	1987.0	2.0	5.0
